"id","category","denominazione_regione","date","_x","_y","x","y","s_x","s_y","b_x","b_y","c_x","c_y"
"Emil-dece-0","deceduti","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0,0.899,-221.448,-430.074,-221.448,-430.074
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.083,0.998,-225.602,-427.294,-225.602,-427.294
"Emil-tera-1","terapia_intensiva","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.107,0.031,-221.778,-435.061,-221.778,-435.061
"Emil-tera-2","terapia_intensiva","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.107,0.582,-221.119,-425.086,-221.119,-425.086
"Emil-rico-0","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.171,0.353,-230.088,-429.502,-230.088,-429.502
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.379,0.234,-217.294,-432.853,-217.294,-432.853
"Emil-rico-2","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.186,0.868,-225.273,-422.306,-225.273,-422.306
"Emil-rico-3","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.443,0.787,-225.932,-432.282,-225.932,-432.282
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.346,0.849,-216.964,-427.865,-216.964,-427.865
"Emil-rico-5","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.387,0.41,-229.758,-424.514,-229.758,-424.514
"Emil-rico-6","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.229,0.802,-217.623,-437.841,-217.623,-437.841
"Emil-rico-7","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.438,0.179,-220.789,-420.097,-220.789,-420.097
"Emil-rico-8","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.198,0.738,-230.418,-434.491,-230.418,-434.491
"Emil-rico-9","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.274,0.984,-212.808,-430.644,-212.808,-430.644
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.346,0.549,-229.429,-419.525,-229.429,-419.525
"Emil-rico-11","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.429,0.762,-226.263,-437.27,-226.263,-437.27
"Emil-rico-12","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.206,0.04,-216.634,-422.876,-216.634,-422.876
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.171,0.011,-234.243,-426.723,-234.243,-426.723
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.397,0.401,-213.138,-435.633,-213.138,-435.633
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.141,0.677,-224.944,-417.317,-224.944,-417.317
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.144,0.694,-230.747,-439.48,-230.747,-439.48
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.329,0.5,-212.478,-425.656,-212.478,-425.656
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.238,0.786,-233.914,-421.734,-233.914,-421.734
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.385,0.77,-222.108,-440.051,-222.108,-440.051
"Emil-isol-0","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.977,0.942,-216.303,-417.888,-216.303,-417.888
"Emil-isol-1","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.623,0.806,-234.573,-431.711,-234.573,-431.711
"Emil-isol-2","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.916,0.668,-208.652,-433.424,-208.652,-433.424
"Emil-isol-3","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.603,0.75,-229.099,-414.536,-229.099,-414.536
"Emil-isol-4","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.729,0.715,-226.593,-442.26,-226.593,-442.26
"Emil-isol-5","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.485,0.95,-212.148,-420.667,-212.148,-420.667
"Emil-isol-6","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.686,0.042,-238.399,-423.943,-238.399,-423.943
"Emil-isol-7","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.673,0.994,-213.467,-440.622,-213.467,-440.622
"Emil-isol-8","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.627,0.597,-220.459,-415.108,-220.459,-415.108
"Emil-isol-9","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.975,0.639,-234.903,-436.701,-234.903,-436.701
"Emil-isol-10","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.984,0.433,-208.322,-428.436,-208.322,-428.436
"Emil-isol-11","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.639,0.132,-233.584,-416.745,-233.584,-416.745
"Emil-isol-12","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.696,0.872,-222.437,-445.04,-222.437,-445.04
"Emil-isol-13","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.665,0.051,-211.818,-415.678,-211.818,-415.678
"Emil-isol-14","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.528,0.951,-238.729,-428.931,-238.729,-428.931
"Emil-isol-15","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.926,0.335,-208.982,-438.413,-208.982,-438.413
"Emil-isol-16","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.731,0.946,-224.614,-412.327,-224.614,-412.327
"Emil-isol-17","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.919,0.85,-235.218,-441.719,-235.218,-441.719
"Emil-isol-18","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.756,0.717,-207.992,-423.447,-207.992,-423.447
"Emil-isol-19","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.498,0.898,-238.07,-418.954,-238.07,-418.954
"Emil-isol-20","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.623,0.653,-217.952,-442.831,-217.952,-442.831
"Emil-isol-21","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.497,0.465,-215.974,-412.898,-215.974,-412.898
"Emil-isol-22","isolamento_domiciliare","Emilia Romagna","2020-02-26",-224.55,-430.431,-224.55,-430.431,0.72,0.359,-239.059,-433.921,-239.059,-433.921
"Lazi-dime-0","dimessi_guariti","Lazio","2020-02-26",555.941,1059.757,555.941,1059.757,0.994,0.714,559.091,1060.305,559.091,1060.305
"Lazi-dime-1","dimessi_guariti","Lazio","2020-02-26",555.941,1059.757,555.941,1059.757,0.998,0.669,554.717,1062.728,554.717,1062.728
"Lazi-dime-2","dimessi_guariti","Lazio","2020-02-26",555.941,1059.757,555.941,1059.757,0.998,0.471,554.806,1057.729,554.806,1057.729
"Ligu-rico-0","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.256,0.418,-1134.765,-270.541,-1134.765,-270.541
"Ligu-rico-1","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.288,0.799,-1139.561,-271.953,-1139.561,-271.953
"Ligu-rico-2","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.137,0.156,-1135.941,-275.4,-1135.941,-275.4
"Ligu-rico-3","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.346,0.086,-1138.385,-267.093,-1138.385,-267.093
"Ligu-rico-4","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.295,0.471,-1140.737,-276.812,-1140.737,-276.812
"Ligu-rico-5","ricoverati_con_sintomi","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.329,0.194,-1129.839,-271.397,-1129.839,-271.397
"Ligu-isol-0","isolamento_domiciliare","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.494,0.035,-1143.182,-268.504,-1143.182,-268.504
"Ligu-isol-1","isolamento_domiciliare","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.876,0.962,-1137.116,-280.26,-1137.116,-280.26
"Ligu-isol-2","isolamento_domiciliare","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.67,0.871,-1133.588,-265.682,-1133.588,-265.682
"Ligu-isol-3","isolamento_domiciliare","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.642,0.672,-1144.357,-273.364,-1144.357,-273.364
"Ligu-isol-4","isolamento_domiciliare","Liguria","2020-02-26",-1136.01,-274.121,-1136.01,-274.121,0.892,0.156,-1131.015,-276.257,-1131.015,-276.257
"Lomb-dece-0","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.017,0.265,-673.199,-900.808,-673.199,-900.808
"Lomb-dece-1","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.021,0.852,-676.795,-904.263,-676.795,-904.263
"Lomb-dece-2","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.02,0.026,-669.598,-897.342,-669.598,-897.342
"Lomb-dece-3","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.024,0.722,-678.385,-898.952,-678.385,-898.952
"Lomb-dece-4","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.029,0.722,-672.05,-905.671,-672.05,-905.671
"Lomb-dece-5","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.009,0.698,-674.396,-895.969,-674.396,-895.969
"Lomb-dece-6","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.018,0.949,-681.519,-902.807,-681.519,-902.807
"Lomb-dece-7","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.025,0.833,-668.405,-902.195,-668.405,-902.195
"Lomb-dece-8","deceduti","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.003,0.436,-678.987,-893.995,-678.987,-893.995
"Lomb-tera-0","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.057,0.109,-675.696,-909.131,-675.696,-909.131
"Lomb-tera-1","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.113,0.943,-668.169,-892.47,-668.169,-892.47
"Lomb-tera-2","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.094,0.113,-683.009,-896.956,-683.009,-896.956
"Lomb-tera-3","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.086,0.576,-667.311,-907.197,-667.311,-907.197
"Lomb-tera-4","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.033,0.526,-678.752,-889.007,-678.752,-889.007
"Lomb-tera-5","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.085,0.495,-680.469,-907.672,-680.469,-907.672
"Lomb-tera-6","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.045,0.466,-664.757,-896.104,-664.757,-896.104
"Lomb-tera-7","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.076,0.035,-683.57,-891.991,-683.57,-891.991
"Lomb-tera-8","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.048,0.011,-670.933,-910.593,-670.933,-910.593
"Lomb-tera-9","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.106,0.095,-672.986,-891.186,-672.986,-891.186
"Lomb-tera-10","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.093,0.636,-686.093,-900.875,-686.093,-900.875
"Lomb-tera-11","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.101,0.863,-663.68,-903.827,-663.68,-903.827
"Lomb-tera-12","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.063,0.395,-682.178,-885.371,-682.178,-885.371
"Lomb-tera-13","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.066,0.289,-679.341,-912.541,-679.341,-912.541
"Lomb-tera-14","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.11,0.973,-663.293,-891.328,-663.293,-891.328
"Lomb-tera-15","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.102,0.276,-687.658,-894.868,-687.658,-894.868
"Lomb-tera-16","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.055,0.166,-666.161,-912.047,-666.161,-912.047
"Lomb-tera-17","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.088,0.98,-674.473,-886.43,-674.473,-886.43
"Lomb-tera-18","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.048,0.35,-685.236,-906.17,-685.236,-906.17
"Lomb-tera-19","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.097,0.855,-661.153,-899.56,-661.153,-899.56
"Lomb-tera-20","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.044,0.451,-686.46,-887.913,-686.46,-887.913
"Lomb-tera-21","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.104,0.479,-674.568,-914.016,-674.568,-914.016
"Lomb-tera-22","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.099,0.382,-666.684,-887.702,-666.684,-887.702
"Lomb-tera-23","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.101,0.702,-690.641,-898.87,-690.641,-898.87
"Lomb-tera-24","terapia_intensiva","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.08,0.674,-662.519,-908.649,-662.519,-908.649
"Lomb-rico-0","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.395,0.332,-677.905,-882.818,-677.905,-882.818
"Lomb-rico-1","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.388,0.554,-684.12,-911.083,-684.12,-911.083
"Lomb-rico-2","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.21,0.682,-659.72,-894.777,-659.72,-894.777
"Lomb-rico-3","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.379,0.689,-690.543,-890.788,-690.543,-890.788
"Lomb-rico-4","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.318,0.328,-669.783,-915.462,-669.783,-915.462
"Lomb-rico-5","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.138,0.619,-670.087,-884.062,-670.087,-884.062
"Lomb-rico-6","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.238,0.277,-689.834,-904.207,-689.834,-904.207
"Lomb-rico-7","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.34,0.458,-658.659,-903.88,-658.659,-903.88
"Lomb-rico-8","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.266,0.173,-686.528,-882.913,-686.528,-882.913
"Lomb-rico-9","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.202,0.936,-678.199,-917.443,-678.199,-917.443
"Lomb-rico-10","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.211,0.425,-661.835,-886.528,-661.835,-886.528
"Lomb-rico-11","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.249,0.965,-695.225,-896.946,-695.225,-896.946
"Lomb-rico-12","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.146,0.734,-661.389,-913.523,-661.389,-913.523
"Lomb-rico-13","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.192,0.975,-673.532,-880.446,-673.532,-880.446
"Lomb-rico-14","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.285,0.067,-688.886,-909.579,-688.886,-909.579
"Lomb-rico-15","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.367,0.727,-656.294,-898.38,-656.294,-898.38
"Lomb-rico-16","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.233,0.916,-690.816,-885.454,-690.816,-885.454
"Lomb-rico-17","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.144,0.49,-673.413,-918.887,-673.413,-918.887
"Lomb-rico-18","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.189,0.723,-665.23,-882.894,-665.23,-882.894
"Lomb-rico-19","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.248,0.222,-694.69,-901.83,-694.69,-901.83
"Lomb-rico-20","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.175,0.917,-657.765,-910.159,-657.765,-910.159
"Lomb-rico-21","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.37,0.643,-682.233,-880.37,-682.233,-880.37
"Lomb-rico-22","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.264,0.64,-682.972,-915.968,-682.972,-915.968
"Lomb-rico-23","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.128,0.399,-658.28,-890.016,-658.28,-890.016
"Lomb-rico-24","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.411,0.353,-695.379,-892.028,-695.379,-892.028
"Lomb-rico-25","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.4,0.508,-665.007,-916.912,-665.007,-916.912
"Lomb-rico-26","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.401,0.377,-672.093,-875.672,-672.093,-875.672
"Lomb-rico-27","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.408,0.584,-693.419,-911.678,-693.419,-911.678
"Lomb-rico-28","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.239,0.098,-652.838,-901.952,-652.838,-901.952
"Lomb-rico-29","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.271,0.758,-690.854,-880.41,-690.854,-880.41
"Lomb-rico-30","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.122,0.423,-676.999,-922.358,-676.999,-922.358
"Lomb-rico-31","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.329,0.029,-660.379,-881.715,-660.379,-881.715
"Lomb-rico-32","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.228,0.349,-699.27,-899.862,-699.27,-899.862
"Lomb-rico-33","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.201,0.894,-656.479,-914.959,-656.479,-914.959
"Lomb-rico-34","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.228,0.958,-677.867,-877.801,-677.867,-877.801
"Lomb-rico-35","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.28,0.994,-687.755,-914.512,-687.755,-914.512
"Lomb-rico-36","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.368,0.091,-654.837,-893.622,-654.837,-893.622
"Lomb-rico-37","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.33,0.007,-695.541,-887.061,-695.541,-887.061
"Lomb-rico-38","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.443,0.75,-668.636,-920.333,-668.636,-920.333
"Lomb-rico-39","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.335,0.383,-668.652,-879.271,-668.652,-879.271
"Lomb-rico-40","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.438,0.141,-694.129,-906.762,-694.129,-906.762
"Lomb-rico-41","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.392,0.337,-654.224,-906.693,-654.224,-906.693
"Lomb-rico-42","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.365,0.695,-686.557,-877.873,-686.557,-877.873
"Lomb-rico-43","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.421,0.79,-681.784,-920.922,-681.784,-920.922
"Lomb-rico-44","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.29,0.614,-656.855,-885.244,-656.855,-885.244
"Lomb-rico-45","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.267,0.642,-699.668,-894.668,-699.668,-894.668
"Lomb-rico-46","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.179,0.977,-660.133,-918.352,-660.133,-918.352
"Lomb-rico-47","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.233,0.848,-676.128,-872.771,-676.128,-872.771
"Lomb-rico-48","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.128,0.711,-692.334,-916.498,-692.334,-916.498
"Lomb-rico-49","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.205,0.479,-651.39,-897.241,-651.39,-897.241
"Lomb-rico-50","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.168,0.039,-695.551,-882.081,-695.551,-882.081
"Lomb-rico-51","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.196,0.897,-672.224,-923.8,-672.224,-923.8
"Lomb-rico-52","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.411,0.94,-663.79,-878.087,-663.79,-878.087
"Lomb-rico-53","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.296,0.15,-698.744,-904.832,-698.744,-904.832
"Lomb-rico-54","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.338,0.643,-652.9,-911.498,-652.9,-911.498
"Lomb-rico-55","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.299,0.099,-682.233,-875.371,-682.233,-875.371
"Lomb-rico-56","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.268,0.499,-686.558,-919.447,-686.558,-919.447
"Lomb-rico-57","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.148,0.57,-653.402,-888.849,-653.402,-888.849
"Lomb-rico-58","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.229,0.069,-699.806,-889.673,-699.806,-889.673
"Lomb-rico-59","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.394,0.664,-663.779,-921.762,-663.779,-921.762
"Lomb-rico-60","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.179,0.587,-667.242,-874.479,-667.242,-874.479
"Lomb-rico-61","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.426,0.874,-698.107,-909.788,-698.107,-909.788
"Lomb-rico-62","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.441,0.416,-647.986,-900.88,-647.986,-900.88
"Lomb-rico-63","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.309,0.129,-690.885,-875.376,-690.885,-875.376
"Lomb-rico-64","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.119,0.907,-680.601,-925.817,-680.601,-925.817
"Lomb-rico-65","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.371,0.031,-655.439,-880.462,-655.439,-880.462
"Lomb-rico-66","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.228,0.561,-703.722,-897.591,-703.722,-897.591
"Lomb-rico-67","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.272,0.309,-655.262,-919.8,-655.262,-919.8
"Lomb-rico-68","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.452,0.226,-680.637,-870.64,-680.637,-870.64
"Lomb-rico-69","ricoverati_con_sintomi","Lombardia","2020-02-26",-675.283,-898.487,-675.283,-898.487,0.428,0.559,-691.174,-921.34,-691.174,-921.34
