"id","category","denominazione_regione","date","_x","_y","s_x","s_y","b_x","b_y","c_x","c_y"
"Abru-rico-0","ricoverati_con_sintomi","Abruzzo","2020-03-03",1010.38,897.139,0.412,0.771,1013.813,900.583,1013.813,900.583
"Abru-rico-1","ricoverati_con_sintomi","Abruzzo","2020-03-03",1010.38,897.139,0.31,0.442,1011.547,905.04,1011.547,905.04
"Abru-rico-2","ricoverati_con_sintomi","Abruzzo","2020-03-03",1010.38,897.139,0.235,0.338,1013.268,895.613,1013.268,895.613
"Abru-rico-3","ricoverati_con_sintomi","Abruzzo","2020-03-03",1010.38,897.139,0.359,0.322,1016.727,904.646,1016.727,904.646
"Abru-rico-4","ricoverati_con_sintomi","Abruzzo","2020-03-03",1010.38,897.139,0.478,0.437,1008.818,900.38,1008.818,900.38
"Abru-isol-0","isolamento_domiciliare","Abruzzo","2020-03-03",1010.38,897.139,0.582,0.828,1018.647,899.304,1018.647,899.304
"Basi-isol-0","isolamento_domiciliare","Basilicata","2020-03-03",2176.076,1795.534,0.801,0.594,2178.094,1797.493,2178.094,1797.493
"Cala-isol-0","isolamento_domiciliare","Calabria","2020-03-03",2221.402,2586.067,0.698,0.738,2222.647,2587.656,2222.647,2587.656
"Camp-rico-0","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.269,0.192,1450.713,1668.146,1450.713,1668.146
"Camp-rico-1","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.138,0.422,1445.9,1669.498,1445.9,1669.498
"Camp-rico-2","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.239,0.767,1451.947,1663.302,1451.947,1663.302
"Camp-rico-3","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.234,0.843,1449.478,1672.989,1449.478,1672.989
"Camp-rico-4","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.516,0.965,1447.134,1664.654,1447.134,1664.654
"Camp-rico-5","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.188,0.018,1456.76,1661.948,1456.76,1661.948
"Camp-rico-6","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.143,0.768,1444.665,1674.342,1444.665,1674.342
"Camp-rico-7","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.36,0.035,1448.368,1659.809,1448.368,1659.809
"Camp-rico-8","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.131,0.775,1454.291,1671.637,1454.291,1671.637
"Camp-rico-9","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.265,0.916,1442.321,1666.006,1442.321,1666.006
"Camp-rico-10","ricoverati_con_sintomi","Campania","2020-03-03",1447.394,1663.99,0.328,0.073,1457.995,1657.104,1457.995,1657.104
"Camp-isol-0","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.924,0.326,1448.243,1677.834,1448.243,1677.834
"Camp-isol-1","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.613,0.528,1443.556,1661.162,1443.556,1661.162
"Camp-isol-2","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.614,0.698,1455.526,1666.793,1455.526,1666.793
"Camp-isol-3","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.666,0.438,1441.086,1670.851,1441.086,1670.851
"Camp-isol-4","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.794,0.201,1453.182,1658.457,1453.182,1658.457
"Camp-isol-5","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.863,0.832,1453.056,1676.481,1453.056,1676.481
"Camp-isol-6","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.725,0.62,1438.742,1662.515,1438.742,1662.515
"Camp-isol-7","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.855,0.548,1461.574,1660.595,1461.574,1660.595
"Camp-isol-8","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.631,0.185,1443.43,1679.187,1443.43,1679.187
"Camp-isol-9","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.814,0.626,1444.79,1656.317,1444.79,1656.317
"Camp-isol-10","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.89,0.111,1459.105,1670.285,1459.105,1670.285
"Camp-isol-11","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.75,0.577,1437.507,1667.36,1437.507,1667.36
"Camp-isol-12","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.546,0.584,1454.417,1653.612,1454.417,1653.612
"Camp-isol-13","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.698,0.65,1451.821,1681.327,1451.821,1681.327
"Camp-isol-14","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.582,0.062,1439.977,1657.67,1439.977,1657.67
"Camp-isol-15","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.697,0.415,1460.339,1665.44,1460.339,1665.44
"Camp-isol-16","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.578,0.747,1439.851,1675.696,1439.851,1675.696
"Camp-isol-17","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.874,0.419,1449.603,1654.964,1449.603,1654.964
"Camp-isol-18","isolamento_domiciliare","Campania","2020-03-03",1447.394,1663.99,0.615,0.328,1457.87,1675.13,1457.87,1675.13
"Emil-dece-0","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.016,0.16,-221.477,-421.492,-221.477,-421.492
"Emil-dece-1","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.023,0.185,-217.27,-418.708,-217.27,-418.708
"Emil-dece-2","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.018,0.748,-217.602,-413.733,-217.602,-413.733
"Emil-dece-3","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.011,0.118,-221.128,-426.453,-221.128,-426.453
"Emil-dece-4","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.029,0.728,-213.152,-415.894,-213.152,-415.894
"Emil-dece-5","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.027,0.421,-221.68,-416.54,-221.68,-416.54
"Emil-dece-6","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.016,0.968,-217.02,-423.662,-217.02,-423.662
"Emil-dece-7","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.014,0.823,-213.479,-410.932,-213.479,-410.932
"Emil-dece-8","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.026,0.733,-225.605,-424.282,-225.605,-424.282
"Emil-dece-9","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.021,0.912,-212.829,-420.87,-212.829,-420.87
"Emil-dece-10","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.014,0.543,-222.067,-411.532,-222.067,-411.532
"Emil-dece-11","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.021,0.921,-216.668,-428.655,-216.668,-428.655
"Emil-dece-12","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.012,0.693,-208.941,-412.962,-208.941,-412.962
"Emil-dece-13","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.016,0.706,-225.948,-419.311,-225.948,-419.311
"Emil-dece-14","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.008,0.286,-212.562,-425.852,-212.562,-425.852
"Emil-dece-15","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.014,0.209,-217.961,-408.77,-217.961,-408.77
"Emil-dece-16","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.016,0.437,-225.223,-429.259,-225.223,-429.259
"Emil-dece-17","deceduti","Emilia Romagna","2020-03-03",-224.55,-430.431,0.029,0.229,-208.588,-417.863,-208.588,-417.863
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.11,0.423,-226.103,-414.328,-226.103,-414.328
"Emil-tera-1","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.048,0.631,-217.204,-434.898,-217.204,-434.898
"Emil-tera-2","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.054,0.458,-209.295,-408.04,-209.295,-408.04
"Emil-tera-3","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.034,0.795,-232.758,-423.166,-232.758,-423.166
"Emil-tera-4","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.099,0.594,-208.236,-422.778,-208.236,-422.778
"Emil-tera-5","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.07,0.275,-222.489,-406.567,-222.489,-406.567
"Emil-tera-6","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.032,0.204,-220.788,-431.448,-220.788,-431.448
"Emil-tera-7","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.108,0.396,-204.092,-420.113,-204.092,-420.113
"Emil-tera-8","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.037,0.554,-230.972,-413.598,-230.972,-413.598
"Emil-tera-9","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.091,0.219,-213.092,-432.124,-213.092,-432.124
"Emil-tera-10","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.11,0.566,-213.833,-405.961,-213.833,-405.961
"Emil-tera-11","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.111,0.836,-229.701,-427.126,-229.701,-427.126
"Emil-tera-12","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.088,0.107,-203.727,-425.063,-203.727,-425.063
"Emil-tera-13","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.04,0.429,-227.606,-409.523,-227.606,-409.523
"Emil-tera-14","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.076,0.196,-221.238,-437.782,-221.238,-437.782
"Emil-tera-15","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.077,0.301,-204.804,-410.171,-204.804,-410.171
"Emil-tera-16","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.059,0.073,-230.886,-418.566,-230.886,-418.566
"Emil-tera-17","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.084,0.395,-208.142,-432.578,-208.142,-432.578
"Emil-tera-18","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.068,0.244,-218.353,-403.799,-218.353,-403.799
"Emil-tera-19","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.108,0.823,-229.315,-432.1,-229.315,-432.1
"Emil-tera-20","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.116,0.909,-199.956,-417.342,-199.956,-417.342
"Emil-tera-21","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.117,0.477,-234.037,-409.689,-234.037,-409.689
"Emil-tera-22","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.061,0.449,-213.252,-437.881,-213.252,-437.881
"Emil-tera-23","terapia_intensiva","Emilia Romagna","2020-03-03",-224.55,-430.431,0.041,0.167,-209.672,-403.07,-209.672,-403.07
"Emil-rico-0","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.296,0.241,-234.63,-427.769,-234.63,-427.769
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.188,0.434,-207.944,-427.656,-207.944,-427.656
"Emil-rico-2","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.394,0.571,-227.036,-404.52,-227.036,-404.52
"Emil-rico-3","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.225,0.709,-224.861,-434.345,-224.861,-434.345
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.528,0.637,-204.438,-415.148,-204.438,-415.148
"Emil-rico-5","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.343,0.705,-235.868,-419.269,-235.868,-419.269
"Emil-rico-6","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.247,0.135,-208.335,-437.43,-208.335,-437.43
"Emil-rico-7","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.28,0.851,-214.218,-401,-214.218,-401
"Emil-rico-8","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.351,0.345,-233.787,-434.287,-233.787,-434.287
"Emil-rico-9","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.227,0.321,-199.596,-422.311,-199.596,-422.311
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.442,0.119,-232.004,-405.158,-232.004,-405.158
"Emil-rico-11","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.453,0.24,-217.255,-440.768,-217.255,-440.768
"Emil-rico-12","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.406,0.051,-205.16,-405.216,-205.16,-405.216
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.345,0.56,-237.759,-423.888,-237.759,-423.888
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.466,0.513,-203.606,-430.066,-203.606,-430.066
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.296,0.928,-222.997,-401.583,-222.997,-401.583
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.251,0.068,-225.685,-440.019,-225.685,-440.019
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.297,0.851,-200.314,-412.361,-200.314,-412.361
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.485,0.472,-235.903,-414.276,-235.903,-414.276
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.52,0.215,-208.447,-442.32,-208.447,-442.32
"Emil-rico-20","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.536,0.738,-209.904,-398.089,-209.904,-398.089
"Emil-rico-21","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.18,0.621,-237.867,-431.539,-237.867,-431.539
"Emil-rico-22","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.415,0.553,-199.263,-427.289,-199.263,-427.289
"Emil-rico-23","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.465,0.543,-230.088,-400.56,-230.088,-400.56
"Emil-rico-24","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.431,0.113,-221.702,-442.974,-221.702,-442.974
"Emil-rico-25","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.517,0.796,-200.654,-407.376,-200.654,-407.376
"Emil-rico-26","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.472,0.585,-240.828,-419.949,-240.828,-419.949
"Emil-rico-27","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.533,0.996,-203.961,-435.245,-203.961,-435.245
"Emil-rico-28","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.373,0.488,-218.732,-398.828,-218.732,-398.828
"Emil-rico-29","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.164,0.813,-229.725,-437.096,-229.725,-437.096
"Emil-rico-30","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.243,0.041,-195.47,-419.519,-195.47,-419.519
"Emil-rico-31","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.471,0.552,-237.097,-405.72,-237.097,-405.72
"Emil-rico-32","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.379,0.059,-213.202,-443.65,-213.202,-443.65
"Emil-rico-33","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.14,0.976,-205.444,-400.238,-205.444,-400.238
"Emil-rico-34","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.151,0.612,-240.998,-427.693,-240.998,-427.693
"Emil-rico-35","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.51,0.893,-195.436,-430.488,-195.436,-430.488
"Emil-rico-36","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.47,0.659,-228.132,-395.975,-228.132,-395.975
"Emil-rico-37","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.169,0.391,-226.202,-445.085,-226.202,-445.085
"Emil-rico-38","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.351,0.278,-196.175,-409.572,-196.175,-409.572
"Emil-rico-39","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.506,0.196,-238.966,-410.324,-238.966,-410.324
"Emil-rico-40","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.314,0.017,-204.049,-440.195,-204.049,-440.195
"Emil-rico-41","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.466,0.056,-214.394,-396.03,-214.394,-396.03
"Emil-rico-42","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.343,0.597,-234.297,-439.236,-234.297,-439.236
"Emil-rico-43","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.498,0.388,-195.102,-424.507,-195.102,-424.507
"Emil-rico-44","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.161,0.068,-235.047,-401.184,-235.047,-401.184
"Emil-rico-45","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.431,0.83,-217.652,-445.862,-217.652,-445.862
"Emil-rico-46","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.233,0.848,-200.953,-402.394,-200.953,-402.394
"Emil-rico-47","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.243,0.488,-244.04,-423.767,-244.04,-423.767
"Emil-rico-48","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.213,0.76,-199.611,-433.014,-199.611,-433.014
"Emil-rico-49","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.226,0.681,-223.157,-396.492,-223.157,-396.492
"Emil-rico-50","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.163,0.31,-230.206,-442.117,-230.206,-442.117
"Emil-rico-51","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.186,0.31,-195.822,-414.544,-195.822,-414.544
"Emil-rico-52","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.537,0.147,-242.049,-406.387,-242.049,-406.387
"Emil-rico-53","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.389,0.598,-208.793,-447.237,-208.793,-447.237
"Emil-rico-54","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.177,0.911,-205.558,-395.259,-205.558,-395.259
"Emil-rico-55","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.265,0.161,-242.793,-432.411,-242.793,-432.411
"Emil-rico-56","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.126,0.219,-191.42,-427.847,-191.42,-427.847
"Emil-rico-57","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.447,0.963,-233.127,-396.582,-233.127,-396.582
"Emil-rico-58","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.192,0.589,-222.155,-447.975,-222.155,-447.975
"Emil-rico-59","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.403,0.009,-196.48,-404.608,-196.48,-404.608
"Emil-rico-60","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.508,0.753,-240.821,-414.954,-240.821,-414.954
"Emil-rico-61","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.409,0.872,-199.608,-438.004,-199.608,-438.004
"Emil-rico-62","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.262,0.193,-218.858,-393.843,-218.858,-393.843
"Emil-rico-63","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.328,0.55,-234.722,-444.229,-234.722,-444.229
"Emil-rico-64","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.352,0.645,-190.979,-421.695,-190.979,-421.695
"Emil-rico-65","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.142,0.836,-240.179,-401.781,-240.179,-401.781
"Emil-rico-66","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.483,0.34,-213.573,-448.728,-213.573,-448.728
"Emil-rico-67","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.422,0.147,-201.182,-397.414,-201.182,-397.414
"Emil-rico-68","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.443,0.927,-245.945,-428.527,-245.945,-428.527
"Emil-rico-69","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.347,0.714,-191.063,-432.866,-191.063,-432.866
"Emil-rico-70","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.532,0.711,-227.339,-391.054,-227.339,-391.054
"Emil-rico-71","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.324,0.04,-230.723,-447.175,-230.723,-447.175
"Emil-rico-72","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.188,0.627,-191.683,-411.756,-191.683,-411.756
"Emil-rico-73","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.321,0.42,-243.907,-410.982,-243.907,-410.982
"Emil-rico-74","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.269,0.49,-204.304,-445.138,-204.304,-445.138
"Emil-rico-75","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.324,0.129,-209.912,-393.098,-209.912,-393.098
"Emil-rico-76","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.159,0.301,-238.841,-436.405,-238.841,-436.405
"Emil-rico-77","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.37,0.844,-187.352,-425.087,-187.352,-425.087
"Emil-rico-78","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.522,0.065,-238.123,-397.237,-238.123,-397.237
"Emil-rico-79","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.358,0.418,-218.086,-450.856,-218.086,-450.856
"Emil-rico-80","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.158,0.667,-196.748,-399.632,-196.748,-399.632
"Emil-rico-81","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.228,0.821,-247.525,-420.225,-247.525,-420.225
"Emil-rico-82","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.26,0.383,-195.359,-440.629,-195.359,-440.629
"Emil-rico-83","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.186,0.473,-222.493,-390.468,-222.493,-390.468
"Emil-rico-84","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.271,0.702,-239.198,-446.432,-239.198,-446.432
"Emil-rico-85","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.216,0.098,-191.327,-416.723,-191.327,-416.723
"Emil-rico-86","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.402,0.86,-245.147,-402.471,-245.147,-402.471
"Emil-rico-87","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.434,0.851,-209.262,-452.159,-209.262,-452.159
"Emil-rico-88","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.498,0.145,-201.437,-392.449,-201.437,-392.449
"Emil-rico-89","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.248,0.27,-247.719,-433.192,-247.719,-433.192
"Emil-rico-90","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.3,0.207,-186.66,-435.203,-186.66,-435.203
"Emil-rico-91","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.126,0.514,-232.171,-391.688,-232.171,-391.688
"Emil-rico-92","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.369,0.925,-226.667,-450.078,-226.667,-450.078
"Emil-rico-93","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.348,0.685,-192.007,-406.803,-192.007,-406.803
"Emil-rico-94","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.39,0.145,-245.742,-415.587,-245.742,-415.587
"Emil-rico-95","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.216,0.03,-199.783,-442.993,-199.783,-442.993
"Emil-rico-96","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.317,0.013,-214.365,-391.039,-214.365,-391.039
"Emil-rico-97","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.342,0.33,-238.794,-441.394,-238.794,-441.394
"Emil-rico-98","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.2,0.947,-183.266,-422.326,-183.266,-422.326
"Emil-rico-99","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.434,0.32,-243.291,-397.864,-243.291,-397.864
"Emil-rico-100","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.306,0.183,-214.007,-453.729,-214.007,-453.729
"Emil-rico-101","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.466,0.427,-196.97,-394.674,-196.97,-394.674
"Emil-rico-102","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.295,0.13,-249.289,-424.816,-249.289,-424.816
"Emil-rico-103","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.527,0.258,-195.281,-435.528,-195.281,-435.528
"Emil-rico-104","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.329,0.832,-225.415,-386.426,-225.415,-386.426
"Emil-rico-105","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.425,0.431,-235.23,-449.284,-235.23,-449.284
"Emil-rico-106","ricoverati_con_sintomi","Emilia Romagna","2020-03-03",-224.55,-430.431,0.303,0.178,-187.189,-413.921,-187.189,-413.921
