"id","category","denominazione_regione","date","origin_x","origin_y","stripes_x","stripes_y","bunches_x","bunches_y","clusters_x","clusters_y"
"Camp-rico-0","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.652,0.664,1455.196,1671.685,1455.196,1671.685
"Camp-rico-1","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.16,0.343,1451.399,1668.435,1451.399,1668.435
"Camp-rico-2","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.338,0.277,1456.113,1666.772,1456.113,1666.772
"Camp-rico-3","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.61,0.426,1450.481,1673.347,1450.481,1673.347
"Camp-rico-4","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.169,0.742,1447.602,1665.184,1447.602,1665.184
"Camp-rico-5","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.575,0.898,1459.911,1670.022,1459.911,1670.022
"Camp-rico-6","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.487,0.135,1446.684,1670.097,1446.684,1670.097
"Camp-rico-7","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.5,0.492,1452.316,1663.521,1452.316,1663.521
"Camp-rico-8","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.588,0.139,1454.279,1676.598,1454.279,1676.598
"Camp-rico-9","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.407,0.231,1442.886,1666.844,1442.886,1666.844
"Camp-rico-10","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.491,0.263,1460.828,1665.108,1460.828,1665.108
"Camp-rico-11","ricoverati_con_sintomi","Campania","2020-03-06",1447.394,1663.99,0.307,0.995,1448.895,1678.088,1448.895,1678.088
"Camp-isol-0","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.803,0.665,1448.519,1660.27,1448.519,1660.27
"Camp-isol-1","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.664,0.762,1458.994,1674.935,1458.994,1674.935
"Camp-isol-2","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.681,0.096,1441.302,1671.585,1441.302,1671.585
"Camp-isol-3","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.849,0.89,1457.03,1661.857,1457.03,1661.857
"Camp-isol-4","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.869,0.307,1452.691,1681.339,1452.691,1681.339
"Camp-isol-5","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.812,0.339,1443.804,1661.932,1443.804,1661.932
"Camp-isol-6","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.718,0.79,1464.626,1668.358,1464.626,1668.358
"Camp-isol-7","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.69,0.349,1445.098,1674.838,1445.098,1674.838
"Camp-isol-8","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.882,0.736,1453.233,1658.606,1453.233,1658.606
"Camp-isol-9","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.881,0.177,1458.077,1679.85,1458.077,1679.85
"Camp-isol-10","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.819,0.062,1437.987,1667.845,1437.987,1667.845
"Camp-isol-11","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.67,0.283,1461.745,1660.193,1461.745,1660.193
"Camp-isol-12","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.837,0.048,1447.976,1683.003,1447.976,1683.003
"Camp-isol-13","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.793,0.556,1444.721,1657.017,1444.721,1657.017
"Camp-isol-14","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.75,0.576,1463.709,1673.273,1463.709,1673.273
"Camp-isol-15","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.665,0.729,1440.382,1676.499,1440.382,1676.499
"Camp-isol-16","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.813,0.072,1457.947,1656.942,1457.947,1656.942
"Camp-isol-17","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.768,0.043,1456.489,1684.59,1456.489,1684.59
"Camp-isol-18","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.885,0.221,1438.906,1662.93,1438.906,1662.93
"Camp-isol-19","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.81,0.889,1465.543,1663.444,1465.543,1663.444
"Camp-isol-20","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.724,0.576,1444.179,1679.752,1444.179,1679.752
"Camp-isol-21","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.681,0.143,1449.435,1655.354,1449.435,1655.354
"Camp-isol-22","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.881,0.039,1462.792,1678.188,1462.792,1678.188
"Camp-isol-23","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.876,0.342,1436.586,1673.247,1436.586,1673.247
"Camp-isol-24","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.813,0.059,1462.662,1655.278,1462.662,1655.278
"Camp-isol-25","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.861,0.086,1451.774,1686.254,1451.774,1686.254
"Camp-isol-26","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.703,0.857,1439.823,1658.014,1439.823,1658.014
"Camp-isol-27","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.722,0.721,1468.425,1671.61,1468.425,1671.61
"Camp-isol-28","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.737,0.406,1439.463,1681.414,1439.463,1681.414
"Camp-isol-29","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.852,0.379,1454.15,1653.69,1454.15,1653.69
"Camp-isol-30","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.722,0.939,1461.389,1683.596,1461.389,1683.596
"Camp-isol-31","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.884,0.616,1434.19,1664.591,1434.19,1664.591
"Camp-isol-32","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.848,0.775,1466.46,1658.529,1466.46,1658.529
"Camp-isol-33","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.833,0.454,1447.059,1687.918,1447.059,1687.918
"Camp-isol-34","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.771,0.392,1445.637,1652.102,1445.637,1652.102
"Camp-isol-35","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.724,0.23,1467.508,1676.525,1467.508,1676.525
"Camp-isol-36","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.855,0.576,1435.666,1678.161,1435.666,1678.161
"Camp-isol-37","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.729,0.351,1458.864,1652.026,1458.864,1652.026
"Camp-isol-38","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.857,0.001,1455.572,1689.506,1455.572,1689.506
"Camp-isol-39","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.727,0.603,1435.108,1659.676,1435.108,1659.676
"Camp-isol-40","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.834,0.287,1469.342,1666.695,1469.342,1666.695
"Camp-isol-41","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.796,0.405,1443.26,1684.667,1443.26,1684.667
"Camp-isol-42","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.835,0.606,1450.352,1650.438,1450.352,1650.438
"Camp-isol-43","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.666,0.617,1466.104,1681.933,1466.104,1681.933
"Camp-isol-44","isolamento_domiciliare","Campania","2020-03-06",1447.394,1663.99,0.708,0.665,1433.27,1669.505,1433.27,1669.505
"Emil-dece-0","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.024,0.583,-211.023,-418.782,-211.023,-418.782
"Emil-dece-1","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.003,0.081,-211.847,-414.049,-211.847,-414.049
"Emil-dece-2","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.013,0.471,-219.529,-420.141,-219.529,-420.141
"Emil-dece-3","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.01,0.249,-208.131,-410.774,-208.131,-410.774
"Emil-dece-4","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.003,0.228,-220.301,-415.523,-220.301,-415.523
"Emil-dece-5","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.032,0.744,-215.65,-417.025,-215.65,-417.025
"Emil-dece-6","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.037,0.904,-212.781,-409.248,-212.781,-409.248
"Emil-dece-7","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.04,0.717,-224.054,-418.42,-224.054,-418.42
"Emil-dece-8","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.03,0.197,-202.569,-417.416,-202.569,-417.416
"Emil-dece-9","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.012,0.385,-216.571,-412.391,-216.571,-412.391
"Emil-dece-10","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.026,0.973,-214.947,-421.689,-214.947,-421.689
"Emil-dece-11","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.015,0.128,-203.459,-412.416,-203.459,-412.416
"Emil-dece-12","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.03,0.634,-221.289,-410.709,-221.289,-410.709
"Emil-dece-13","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.038,0.682,-206.44,-420.53,-206.44,-420.53
"Emil-dece-14","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.031,0.882,-210.402,-401.123,-210.402,-401.123
"Emil-dece-15","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.012,0.276,-223.458,-423.024,-223.458,-423.024
"Emil-dece-16","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.011,0.01,-207.229,-415.636,-207.229,-415.636
"Emil-dece-17","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.024,0.815,-217.688,-407.648,-217.688,-407.648
"Emil-dece-18","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.023,0.778,-214.256,-426.505,-214.256,-426.505
"Emil-dece-19","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.001,0.863,-209.198,-405.946,-209.198,-405.946
"Emil-dece-20","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.009,0.822,-226.487,-409.197,-226.487,-409.197
"Emil-dece-21","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.03,0.891,-201.866,-422.415,-201.866,-422.415
"Emil-dece-22","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.006,0.713,-211.686,-396.479,-211.686,-396.479
"Emil-dece-23","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.035,0.368,-218.866,-424.803,-218.866,-424.803
"Emil-dece-24","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.011,0.39,-199.781,-409.064,-199.781,-409.064
"Emil-dece-25","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.011,0.006,-222.875,-406.078,-222.875,-406.078
"Emil-dece-26","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.014,0.755,-210.316,-423.579,-210.316,-423.579
"Emil-dece-27","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.033,0.656,-206.96,-397.731,-206.96,-397.731
"Emil-dece-28","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.007,0.64,-228.138,-421.476,-228.138,-421.476
"Emil-dece-29","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.022,0.522,-198.83,-414.179,-198.83,-414.179
"Emil-dece-30","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.036,0.31,-213.835,-404.479,-213.835,-404.479
"Emil-dece-31","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.033,0.234,-213.672,-431.37,-213.672,-431.37
"Emil-dece-32","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.025,0.222,-204.454,-407.384,-204.454,-407.384
"Emil-dece-33","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.004,0.918,-230.45,-411.939,-230.45,-411.939
"Emil-dece-34","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.036,0.129,-201.15,-427.559,-201.15,-427.559
"Emil-dece-35","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.041,0.672,-203.448,-394.204,-203.448,-394.204
"Emil-dece-36","deceduti","Emilia Romagna","2020-03-06",-224.55,-430.431,0.038,0.244,-230.88,-429.401,-230.88,-429.401
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.083,0.344,-193.909,-413.597,-193.909,-413.597
"Emil-tera-1","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.128,0.102,-228.611,-399.837,-228.611,-399.837
"Emil-tera-2","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.089,0.112,-209.735,-428.457,-209.735,-428.457
"Emil-tera-3","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.116,0.923,-205.681,-402.482,-205.681,-402.482
"Emil-tera-4","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.131,0.864,-224.903,-413.725,-224.903,-413.725
"Emil-tera-5","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.07,0.621,-198.011,-419.328,-198.011,-419.328
"Emil-tera-6","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.094,0.168,-215.219,-399.764,-215.219,-399.764
"Emil-tera-7","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.057,0.268,-218.131,-429.626,-218.131,-429.626
"Emil-tera-8","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.064,0.37,-200.941,-403.848,-200.941,-403.848
"Emil-tera-9","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.083,0.175,-227.584,-404.595,-227.584,-404.595
"Emil-tera-10","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.102,0.435,-205.687,-425.499,-205.687,-425.499
"Emil-tera-11","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.105,0.983,-208.249,-392.992,-208.249,-392.992
"Emil-tera-12","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.083,0.444,-222.755,-427.871,-222.755,-427.871
"Emil-tera-13","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.125,0.824,-193.209,-417.99,-193.209,-417.99
"Emil-tera-14","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.142,0.024,-219.104,-402.939,-219.104,-402.939
"Emil-tera-15","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.142,0.659,-213.086,-436.207,-213.086,-436.207
"Emil-tera-16","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.05,0.417,-197.25,-399.832,-197.25,-399.832
"Emil-tera-17","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.106,0.808,-233.243,-416.042,-233.243,-416.042
"Emil-tera-18","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.074,0.937,-197.368,-424.526,-197.368,-424.526
"Emil-tera-19","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.098,0.485,-216.492,-395.082,-216.492,-395.082
"Emil-tera-20","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.094,0.681,-227.203,-432.677,-227.203,-432.677
"Emil-tera-21","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.047,0.965,-194.859,-409.195,-194.859,-409.195
"Emil-tera-22","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.062,0.624,-235.511,-403.827,-235.511,-403.827
"Emil-tera-23","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.098,0.138,-205.111,-430.38,-205.111,-430.38
"Emil-tera-24","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.142,0.341,-202.126,-398.958,-202.126,-398.958
"Emil-tera-25","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.129,0.08,-228.607,-416.792,-228.607,-416.792
"Emil-tera-26","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.068,0.004,-192.721,-422.721,-192.721,-422.721
"Emil-tera-27","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.092,0.869,-224.01,-401.275,-224.01,-401.275
"Emil-tera-28","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.072,0.866,-217.643,-434.473,-217.643,-434.473
"Emil-tera-29","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.06,0.562,-196.043,-404.358,-196.043,-404.358
"Emil-tera-30","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.12,0.391,-231.843,-407.204,-231.843,-407.204
"Emil-tera-31","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.108,0.026,-200.676,-432.672,-200.676,-432.672
"Emil-tera-32","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.091,0.446,-213.025,-391.726,-213.025,-391.726
"Emil-tera-33","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.052,0.77,-227.333,-426.167,-227.333,-426.167
"Emil-tera-34","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.055,0.167,-189.174,-415.266,-189.174,-415.266
"Emil-tera-35","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.054,0.313,-225.813,-395.978,-225.813,-395.978
"Emil-tera-36","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.108,0.901,-209.196,-433.349,-209.196,-433.349
"Emil-tera-37","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.065,0.295,-200.028,-390.535,-200.028,-390.535
"Emil-tera-38","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.049,0.591,-234.976,-420.477,-234.976,-420.477
"Emil-tera-39","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.134,0.718,-192.328,-427.522,-192.328,-427.522
"Emil-tera-40","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.043,0.57,-220.142,-398.2,-220.142,-398.2
"Emil-tera-41","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.079,0.34,-222.223,-432.586,-222.223,-432.586
"Emil-tera-42","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.104,0.027,-191.189,-405.702,-191.189,-405.702
"Emil-tera-43","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.071,0.51,-238.011,-407.835,-238.011,-407.835
"Emil-tera-44","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.131,0.778,-204.698,-435.344,-204.698,-435.344
"Emil-tera-45","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.12,0.108,-204.815,-389.438,-204.815,-389.438
"Emil-tera-46","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.077,0.014,-232.009,-424.579,-232.009,-424.579
"Emil-tera-47","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.124,0.9,-188.578,-420.126,-188.578,-420.126
"Emil-tera-48","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.079,0.556,-230.672,-395.414,-230.672,-395.414
"Emil-tera-49","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.049,0.443,-216.922,-439.216,-216.922,-439.216
"Emil-tera-50","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.057,0.687,-193.779,-396.32,-193.779,-396.32
"Emil-tera-51","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.086,0.806,-235.455,-411.995,-235.455,-411.995
"Emil-tera-52","terapia_intensiva","Emilia Romagna","2020-03-06",-224.55,-430.431,0.086,0.374,-196.751,-429.838,-196.751,-429.838
"Emil-rico-0","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.588,0.373,-214.42,-386.915,-214.42,-386.915
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.441,0.382,-228.613,-437.44,-228.613,-437.44
"Emil-rico-2","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.37,0.656,-190.099,-410.478,-190.099,-410.478
"Emil-rico-3","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.272,0.805,-233.234,-399.608,-233.234,-399.608
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.332,0.256,-208.698,-438.295,-208.698,-438.295
"Emil-rico-5","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.311,0.108,-201.436,-385.858,-201.436,-385.858
"Emil-rico-6","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.253,0.56,-236.899,-425.01,-236.899,-425.01
"Emil-rico-7","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.188,0.695,-188.224,-425.03,-188.224,-425.03
"Emil-rico-8","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.536,0.977,-221.546,-393.582,-221.546,-393.582
"Emil-rico-9","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.368,0.765,-223.641,-437.193,-223.641,-437.193
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.419,0.774,-192.422,-401.034,-192.422,-401.034
"Emil-rico-11","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.533,0.994,-242.914,-408.032,-242.914,-408.032
"Emil-rico-12","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.23,0.816,-200.363,-437.65,-200.363,-437.65
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.299,0.541,-209.634,-388.188,-209.634,-388.188
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.285,0.39,-235.517,-430.447,-235.517,-430.447
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.603,0.326,-184.582,-417.221,-184.582,-417.221
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.159,0.515,-235.774,-395.345,-235.774,-395.345
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.633,0.887,-212.709,-441.177,-212.709,-441.177
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.492,0.828,-198.619,-395.225,-198.619,-395.225
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.507,0.105,-237.914,-416.55,-237.914,-416.55
"Emil-rico-20","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.548,0.956,-192.093,-432.423,-192.093,-432.423
"Emil-rico-21","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.395,0.396,-217.734,-390.365,-217.734,-390.365
"Emil-rico-22","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.189,0.311,-225.826,-441.608,-225.826,-441.608
"Emil-rico-23","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.471,0.628,-186.382,-407.145,-186.382,-407.145
"Emil-rico-24","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.372,0.392,-240.574,-403.86,-240.574,-403.86
"Emil-rico-25","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.235,0.449,-204.323,-440.357,-204.323,-440.357
"Emil-rico-26","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.353,0.269,-202.771,-381.068,-202.771,-381.068
"Emil-rico-27","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.511,0.303,-242.829,-425.004,-242.829,-425.004
"Emil-rico-28","ricoverati_con_sintomi","Emilia Romagna","2020-03-06",-224.55,-430.431,0.309,0.832,-184.076,-422.376,-184.076,-422.376
