"id","category","denominazione_regione","date","_x","_y","x","y","s_x","s_y","b_x","b_y","c_x","c_y"
"Abru-rico-0","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.266,0.627,1022.725,908.44,1022.725,908.44
"Abru-rico-1","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.391,0.035,1018.915,911.677,1018.915,911.677
"Abru-rico-2","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.367,0.397,1021.826,903.522,1021.826,903.522
"Abru-rico-3","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.177,0.647,1023.624,913.358,1023.624,913.358
"Abru-rico-4","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.488,0.863,1018.016,906.76,1018.016,906.76
"Abru-rico-5","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.354,0.838,1026.535,905.202,1026.535,905.202
"Abru-rico-6","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.394,0.01,1019.814,916.596,1019.814,916.596
"Abru-rico-7","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.312,0.292,1017.117,901.841,1017.117,901.841
"Abru-rico-8","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.33,0.915,1027.434,910.12,1027.434,910.12
"Abru-rico-9","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.587,0.962,1014.206,909.997,1014.206,909.997
"Abru-rico-10","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.324,0.816,1025.636,900.284,1025.636,900.284
"Abru-rico-11","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.147,0.322,1024.523,918.276,1024.523,918.276
"Abru-rico-12","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.421,0.255,1013.307,905.079,1013.307,905.079
"Abru-rico-13","ricoverati_con_sintomi","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.281,0.776,1031.244,906.883,1031.244,906.883
"Abru-isol-0","isolamento_domiciliare","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.723,0.402,1015.105,914.915,1015.105,914.915
"Abru-isol-1","isolamento_domiciliare","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.637,0.729,1020.927,898.603,1020.927,898.603
"Abru-isol-2","isolamento_domiciliare","Abruzzo","2020-03-08",1010.38,897.139,1010.38,897.139,0.624,0.138,1028.333,915.039,1028.333,915.039
"Basi-rico-0","ricoverati_con_sintomi","Basilicata","2020-03-08",2176.076,1795.534,2176.076,1795.534,0.603,0.833,2180.456,1804.061,2180.456,1804.061
"Basi-rico-1","ricoverati_con_sintomi","Basilicata","2020-03-08",2176.076,1795.534,2176.076,1795.534,0.454,0.035,2186.94,1801.371,2186.94,1801.371
"Basi-isol-0","isolamento_domiciliare","Basilicata","2020-03-08",2176.076,1795.534,2176.076,1795.534,0.661,0.489,2185.062,1806.005,2185.062,1806.005
"Basi-isol-1","isolamento_domiciliare","Basilicata","2020-03-08",2176.076,1795.534,2176.076,1795.534,0.693,0.595,2182.333,1799.427,2182.333,1799.427
"Cala-rico-0","ricoverati_con_sintomi","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.248,0.536,2228.32,2593.082,2228.32,2593.082
"Cala-rico-1","ricoverati_con_sintomi","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.223,0.88,2219.81,2594.689,2219.81,2594.689
"Cala-rico-2","ricoverati_con_sintomi","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.197,0.029,2227.392,2588.169,2227.392,2588.169
"Cala-rico-3","ricoverati_con_sintomi","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.212,0.309,2229.247,2597.995,2229.247,2597.995
"Cala-rico-4","ricoverati_con_sintomi","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.453,0.983,2223.601,2591.429,2223.601,2591.429
"Cala-isol-0","isolamento_domiciliare","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.806,0.063,2232.111,2589.822,2232.111,2589.822
"Cala-isol-1","isolamento_domiciliare","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.771,0.501,2224.529,2596.342,2224.529,2596.342
"Cala-isol-2","isolamento_domiciliare","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.78,0.355,2222.674,2586.516,2222.674,2586.516
"Cala-isol-3","isolamento_domiciliare","Calabria","2020-03-08",2221.402,2586.067,2221.402,2586.067,0.894,0.212,2233.038,2594.735,2233.038,2594.735
"Camp-tera-0","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.091,0.745,1452.798,1674.274,1452.798,1674.274
"Camp-tera-1","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.069,0.257,1455.533,1670.089,1455.533,1670.089
"Camp-tera-2","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.087,0.559,1455.055,1678.734,1455.055,1678.734
"Camp-tera-3","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.09,0.597,1450.536,1669.816,1450.536,1669.816
"Camp-tera-4","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.114,0.144,1457.79,1674.55,1457.79,1674.55
"Camp-tera-5","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.112,0.15,1450.066,1678.462,1450.066,1678.462
"Camp-tera-6","terapia_intensiva","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.099,0.072,1453.925,1665.356,1453.925,1665.356
"Camp-rico-0","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.527,0.979,1460.045,1679.011,1460.045,1679.011
"Camp-rico-1","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.485,0.75,1447.806,1674.004,1447.806,1674.004
"Camp-rico-2","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.551,0.899,1460.529,1670.367,1460.529,1670.367
"Camp-rico-3","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.473,0.55,1452.322,1682.921,1452.322,1682.921
"Camp-rico-4","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.537,0.483,1448.94,1665.079,1448.94,1665.079
"Camp-rico-5","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.43,0.391,1462.782,1674.829,1462.782,1674.829
"Camp-rico-6","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.472,0.584,1445.074,1678.194,1445.074,1678.194
"Camp-rico-7","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.307,0.858,1458.908,1665.638,1458.908,1665.638
"Camp-rico-8","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.541,0.834,1457.31,1683.195,1457.31,1683.195
"Camp-rico-9","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.467,0.819,1445.54,1669.547,1445.54,1669.547
"Camp-rico-10","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.46,0.362,1465.524,1670.649,1465.524,1670.649
"Camp-rico-11","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.614,0.774,1447.333,1682.651,1447.333,1682.651
"Camp-rico-12","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.32,0.726,1451.689,1660.884,1451.689,1660.884
"Camp-rico-13","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.4,0.092,1462.301,1683.473,1462.301,1683.473
"Camp-rico-14","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.279,0.546,1442.813,1673.739,1442.813,1673.739
"Camp-rico-15","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.17,0.334,1463.895,1665.926,1463.895,1665.926
"Camp-rico-16","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.178,0.062,1454.58,1687.382,1454.58,1687.382
"Camp-rico-17","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.31,0.612,1443.95,1664.809,1443.95,1664.809
"Camp-rico-18","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.558,0.185,1467.776,1675.108,1467.776,1675.108
"Camp-rico-19","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.503,0.627,1442.342,1682.386,1442.342,1682.386
"Camp-rico-20","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.186,0.104,1456.677,1661.167,1456.677,1661.167
"Camp-rico-21","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.543,0.286,1464.559,1687.935,1464.559,1687.935
"Camp-rico-22","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.308,0.612,1440.547,1669.283,1440.547,1669.283
"Camp-rico-23","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.438,0.598,1468.881,1666.221,1468.881,1666.221
"Camp-rico-24","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.324,0.267,1449.59,1687.11,1449.59,1687.11
"Camp-rico-25","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.304,0.274,1446.7,1660.608,1446.7,1660.608
"Camp-rico-26","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.285,0.281,1465.037,1679.291,1465.037,1679.291
"Camp-rico-27","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.159,0.889,1440.082,1677.93,1440.082,1677.93
"Camp-rico-28","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.612,0.612,1461.668,1661.454,1461.668,1661.454
"Camp-rico-29","ricoverati_con_sintomi","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.209,0.422,1459.568,1687.657,1459.568,1687.657
"Camp-isol-0","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.664,0.798,1438.959,1664.544,1438.959,1664.544
"Camp-isol-1","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.867,0.755,1470.527,1670.937,1470.527,1670.937
"Camp-isol-2","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.663,0.979,1444.599,1686.844,1444.599,1686.844
"Camp-isol-3","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.837,0.04,1454.45,1656.692,1454.45,1656.692
"Camp-isol-4","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.698,0.352,1467.293,1683.754,1467.293,1683.754
"Camp-isol-5","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.674,0.543,1437.82,1673.472,1437.82,1673.472
"Camp-isol-6","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.822,0.013,1466.658,1661.751,1466.658,1661.751
"Camp-isol-7","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.852,0.594,1456.836,1691.845,1456.836,1691.845
"Camp-isol-8","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.825,0.053,1441.708,1660.338,1441.708,1660.338
"Camp-isol-9","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.647,0.558,1472.782,1675.396,1472.782,1675.396
"Camp-isol-10","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.834,0.951,1437.35,1682.123,1437.35,1682.123
"Camp-isol-11","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.79,0.566,1459.438,1656.982,1459.438,1656.982
"Camp-isol-12","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.645,0.56,1466.816,1692.397,1466.816,1692.397
"Camp-isol-13","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.668,0.334,1433.967,1664.276,1433.967,1664.276
"Camp-isol-14","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.705,0.311,1473.871,1666.533,1473.871,1666.533
"Camp-isol-15","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.79,0.73,1446.855,1691.304,1446.855,1691.304
"Camp-isol-16","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.915,0.362,1449.461,1656.408,1449.461,1656.408
"Camp-isol-17","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.839,0.658,1470.03,1679.57,1470.03,1679.57
"Camp-isol-18","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.742,0.919,1435.088,1677.667,1435.088,1677.667
"Camp-isol-19","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.755,0.077,1464.429,1657.277,1464.429,1657.277
"Camp-isol-20","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.787,0.289,1461.825,1692.119,1461.825,1692.119
"Camp-isol-21","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.771,0.119,1436.716,1660.075,1436.716,1660.075
"Camp-isol-22","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.725,0.829,1475.556,1671.24,1475.556,1671.24
"Camp-isol-23","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.644,0.506,1439.607,1686.582,1439.607,1686.582
"Camp-isol-24","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.877,0.567,1457.199,1652.513,1457.199,1652.513
"Camp-isol-25","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.639,0.548,1469.55,1688.214,1469.55,1688.214
"Camp-isol-26","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.909,0.903,1435.553,1669.017,1435.553,1669.017
"Camp-isol-27","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.681,0.621,1471.648,1662.056,1471.648,1662.056
"Camp-isol-28","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.914,0.338,1451.847,1691.57,1451.847,1691.57
"Camp-isol-29","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.671,0.167,1444.47,1656.132,1444.47,1656.132
"Camp-isol-30","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.681,0.749,1475.037,1679.858,1475.037,1679.858
"Camp-isol-31","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.747,0.251,1432.357,1681.856,1432.357,1681.856
"Camp-isol-32","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.77,0.905,1462.191,1652.806,1462.191,1652.806
"Camp-isol-33","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.851,0.989,1464.084,1696.583,1464.084,1696.583
"Camp-isol-34","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.752,0.224,1431.723,1659.808,1431.723,1659.808
"Camp-isol-35","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.758,0.391,1478.861,1666.857,1478.861,1666.857
"Camp-isol-36","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.776,0.014,1441.865,1691.042,1441.865,1691.042
"Camp-isol-37","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.679,0.085,1452.208,1652.223,1452.208,1652.223
"Camp-isol-38","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.814,0.729,1472.286,1684.031,1472.286,1684.031
"Camp-isol-39","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.852,0.605,1432.827,1673.208,1432.827,1673.208
"Camp-isol-40","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.914,0.258,1469.419,1657.58,1469.419,1657.58
"Camp-isol-41","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.628,0.189,1454.102,1696.032,1454.102,1696.032
"Camp-isol-42","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.639,0.707,1439.478,1655.863,1439.478,1655.863
"Camp-isol-43","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.864,0.141,1477.81,1675.702,1477.81,1675.702
"Camp-isol-44","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.631,0.567,1434.614,1686.316,1434.614,1686.316
"Camp-isol-45","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.726,0.656,1459.949,1648.337,1459.949,1648.337
"Camp-isol-46","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.618,0.204,1471.806,1692.676,1471.806,1692.676
"Camp-isol-47","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.831,0.468,1429.023,1665.022,1429.023,1665.022
"Camp-isol-48","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.76,0.159,1476.638,1662.369,1476.638,1662.369
"Camp-isol-49","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.857,0.186,1444.118,1695.505,1444.118,1695.505
"Camp-isol-50","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.644,0.489,1447.217,1651.939,1447.217,1651.939
"Camp-isol-51","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.791,0.5,1477.296,1684.319,1477.296,1684.319
"Camp-isol-52","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.84,0.314,1430.095,1677.397,1430.095,1677.397
"Camp-isol-53","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.806,0.906,1467.187,1653.106,1467.187,1653.106
"Camp-isol-54","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.726,0.489,1459.094,1696.307,1459.094,1696.307
"Camp-isol-55","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.711,0.37,1434.485,1655.6,1434.485,1655.6
"Camp-isol-56","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.769,0.371,1480.591,1671.547,1480.591,1671.547
"Camp-isol-57","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.705,0.576,1436.873,1690.777,1436.873,1690.777
"Camp-isol-58","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.696,0.292,1454.954,1648.045,1454.954,1648.045
"Camp-isol-59","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.846,0.417,1474.544,1688.493,1474.544,1688.493
"Camp-isol-60","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.866,0.596,1428.974,1670.021,1428.974,1670.021
"Camp-isol-61","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.831,0.057,1474.41,1657.888,1474.41,1657.888
"Camp-isol-62","isolamento_domiciliare","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.856,0.678,1449.112,1695.766,1449.112,1695.766
"Camp-dime-0","dimessi_guariti","Campania","2020-03-08",1447.394,1663.99,1447.394,1663.99,0.987,0.35,1442.224,1651.664,1442.224,1651.664
"Emil-dece-0","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.022,0.253,-205.026,-402.619,-205.026,-402.619
"Emil-dece-1","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.005,0.832,-213.665,-402.019,-213.665,-402.019
"Emil-dece-2","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.026,0.858,-201.081,-410.263,-201.081,-410.263
"Emil-dece-3","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.036,0.999,-204.666,-397.782,-204.666,-397.782
"Emil-dece-4","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0,0.97,-209.509,-409.565,-209.509,-409.565
"Emil-dece-5","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.007,0.803,-196.867,-408.198,-196.867,-408.198
"Emil-dece-6","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.022,0.012,-209.358,-404.65,-209.358,-404.65
"Emil-dece-7","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.045,0.687,-205.313,-412.231,-205.313,-412.231
"Emil-dece-8","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.013,0.792,-200.731,-400.504,-200.731,-400.504
"Emil-dece-9","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.004,0.74,-213.592,-406.886,-213.592,-406.886
"Emil-dece-10","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.004,0.49,-205.259,-407.465,-205.259,-407.465
"Emil-dece-11","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.023,0.672,-209.214,-399.787,-209.214,-399.787
"Emil-dece-12","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.03,0.913,-213.684,-411.8,-213.684,-411.8
"Emil-dece-13","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.004,0.34,-200.853,-405.402,-200.853,-405.402
"Emil-dece-14","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.034,0.285,-213.769,-397.149,-213.769,-397.149
"Emil-dece-15","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.029,0.911,-205.587,-417.16,-205.587,-417.16
"Emil-dece-16","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.027,0.359,-200.246,-395.683,-200.246,-395.683
"Emil-dece-17","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.035,0.069,-217.835,-409.448,-217.835,-409.448
"Emil-dece-18","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.027,0.705,-192.68,-411.042,-192.68,-411.042
"Emil-dece-19","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.009,0.364,-212.497,-392.431,-212.497,-392.431
"Emil-dece-20","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.007,0.585,-209.619,-414.42,-209.619,-414.42
"Emil-dece-21","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.034,0.827,-196.301,-398.372,-196.301,-398.372
"Emil-dece-22","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.005,0.918,-218.011,-399.593,-218.011,-399.593
"Emil-dece-23","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.025,0.102,-196.902,-412.935,-196.902,-412.935
"Emil-dece-24","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.045,0.015,-208.523,-394.978,-208.523,-394.978
"Emil-dece-25","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.044,0.704,-217.998,-414.265,-217.998,-414.265
"Emil-dece-26","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.022,0.072,-196.531,-403.328,-196.531,-403.328
"Emil-dece-27","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.033,0.558,-212.742,-387.516,-212.742,-387.516
"Emil-dece-28","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.012,0.75,-209.816,-419.341,-209.816,-419.341
"Emil-dece-29","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.034,0.814,-191.69,-396.286,-191.69,-396.286
"Emil-dece-30","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.008,0.171,-217.964,-404.552,-217.964,-404.552
"Emil-dece-31","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.048,0.356,-197.239,-417.95,-197.239,-417.95
"Emil-dece-32","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.042,0.469,-207.014,-385.108,-207.014,-385.108
"Emil-dece-33","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.001,0.335,-213.907,-416.765,-213.907,-416.765
"Emil-dece-34","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.023,0.352,-192.272,-401.099,-192.272,-401.099
"Emil-dece-35","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.029,0.678,-218.563,-394.769,-218.563,-394.769
"Emil-dece-36","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.038,0.075,-201.376,-415.148,-201.376,-415.148
"Emil-dece-37","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.007,0.504,-204.114,-392.74,-204.114,-392.74
"Emil-dece-38","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.021,0.558,-222.172,-411.996,-222.172,-411.996
"Emil-dece-39","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.033,0.581,-192.454,-406.184,-192.454,-406.184
"Emil-dece-40","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.03,0.164,-215.409,-381.683,-215.409,-381.683
"Emil-dece-41","deceduti","Emilia Romagna","2020-03-08",-224.55,-430.431,-224.55,-430.431,0.032,0.742,-214.111,-421.766,-214.111,-421.766
