"id","category","denominazione_regione","date","_x","_y","s_x","s_y","b_x","b_y","c_x","c_y"
"Emil-tera-12","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.049,0.323,-218.42,-398.133,-218.42,-398.133
"Emil-tera-13","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.114,0.569,-227.3,-433.725,-227.3,-433.725
"Emil-tera-14","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.081,0.874,-205.406,-416.693,-205.406,-416.693
"Emil-tera-15","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.086,0.072,-229.08,-410.929,-229.08,-410.929
"Emil-tera-16","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.124,0.373,-214.135,-433.212,-214.135,-433.212
"Emil-tera-17","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.09,0.296,-211.314,-403.024,-211.314,-403.024
"Emil-tera-18","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.098,0.853,-234.413,-422.993,-234.413,-422.993
"Emil-tera-19","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.108,0.467,-199.303,-424.453,-199.303,-424.453
"Emil-tera-20","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.117,0.827,-221.214,-402.257,-221.214,-402.257
"Emil-tera-21","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.062,0.72,-223.503,-436.875,-223.503,-436.875
"Emil-tera-22","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.124,0.963,-199.196,-408.016,-199.196,-408.016
"Emil-tera-23","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.116,0.765,-237.984,-415.317,-237.984,-415.317
"Emil-tera-24","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.088,0.068,-205.537,-435.293,-205.537,-435.293
"Emil-tera-25","terapia_intensiva","Emilia Romagna","2020-03-04",-224.55,-430.431,0.081,0.561,-214.116,-407.284,-214.116,-407.284
"Emil-rico-0","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.27,0.64,-231.15,-430.617,-231.15,-430.617
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.402,0.333,-199.544,-416.667,-199.544,-416.667
"Emil-rico-2","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.449,0.031,-228.873,-405.983,-228.873,-405.983
"Emil-rico-3","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.526,0.484,-214.991,-438.386,-214.991,-438.386
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.236,0.868,-206.368,-403.35,-206.368,-403.35
"Emil-rico-5","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.298,0.378,-238.496,-420.167,-238.496,-420.167
"Emil-rico-6","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.134,0.411,-199.741,-429.294,-199.741,-429.294
"Emil-rico-7","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.229,0.416,-223.348,-397.74,-223.348,-397.74
"Emil-rico-8","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.429,0.781,-228.166,-438.638,-228.166,-438.638
"Emil-rico-9","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.192,0.701,-196.919,-412.406,-196.919,-412.406
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.154,0.558,-233.562,-413.048,-233.562,-413.048
"Emil-rico-11","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.383,0.272,-210.368,-436.494,-210.368,-436.494
"Emil-rico-12","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.211,0.896,-216.264,-402.635,-216.264,-402.635
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.509,0.606,-235.296,-427.88,-235.296,-427.88
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.337,0.277,-195.333,-421.662,-195.333,-421.662
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.461,0.511,-226.157,-401.846,-226.157,-401.846
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.47,0.816,-219.696,-440.077,-219.696,-440.077
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.537,0.749,-203.571,-399.136,-203.571,-399.136
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.214,0.244,-242.161,-412.682,-242.161,-412.682
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.563,0.787,-200.703,-434.141,-200.703,-434.141
"Emil-rico-20","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.191,0.082,-220.598,-393.643,-220.598,-393.643
"Emil-rico-21","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.241,0.079,-231.987,-435.515,-231.987,-435.515
"Emil-rico-22","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.282,0.977,-194.543,-416.749,-194.543,-416.749
"Emil-rico-23","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.495,0.67,-233.468,-407.785,-233.468,-407.785
"Emil-rico-24","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.481,0.63,-211.228,-441.679,-211.228,-441.679
"Emil-rico-25","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.433,0.495,-208.495,-398.85,-208.495,-398.85
"Emil-rico-26","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.147,0.575,-239.383,-425.031,-239.383,-425.031
"Emil-rico-27","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.229,0.939,-195.978,-432.632,-195.978,-432.632
"Emil-rico-28","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.405,0.638,-225.514,-393.237,-225.514,-393.237
"Emil-rico-29","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.314,0.35,-224.393,-441.804,-224.393,-441.804
"Emil-rico-30","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.188,0.236,-194.221,-408.253,-194.221,-408.253
"Emil-rico-31","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.524,0.617,-237.763,-410.397,-237.763,-410.397
"Emil-rico-32","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.272,0.777,-201.67,-438.985,-201.67,-438.985
"Emil-rico-33","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.345,0.373,-215.672,-393.992,-215.672,-393.992
"Emil-rico-34","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.422,0.038,-236.137,-432.775,-236.137,-432.775
"Emil-rico-35","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.356,0.965,-190.385,-421.749,-190.385,-421.749
"Emil-rico-36","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.555,0.446,-231.132,-401.495,-231.132,-401.495
"Emil-rico-37","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.502,0.337,-215.905,-443.304,-215.905,-443.304
"Emil-rico-38","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.14,0.007,-200.786,-394.956,-200.786,-394.956
"Emil-rico-39","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.206,0.833,-243.444,-422.199,-243.444,-422.199
"Emil-rico-40","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.489,0.473,-192.17,-436.233,-192.17,-436.233
"Emil-rico-41","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.385,0.809,-222.744,-389.124,-222.744,-389.124
"Emil-rico-42","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.264,0.22,-232.845,-440.417,-232.845,-440.417
"Emil-rico-43","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.217,0.33,-191.884,-412.545,-191.884,-412.545
"Emil-rico-44","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.178,0.422,-237.857,-405.449,-237.857,-405.449
"Emil-rico-45","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.17,0.008,-206.517,-440.189,-206.517,-440.189
"Emil-rico-46","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.183,0.904,-213.487,-398.499,-213.487,-398.499
"Emil-rico-47","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.539,0.281,-244.23,-426.931,-244.23,-426.931
"Emil-rico-48","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.197,0.874,-195.101,-427.525,-195.101,-427.525
"Emil-rico-49","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.541,0.038,-228.33,-397.352,-228.33,-397.352
"Emil-rico-50","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.434,0.62,-220.604,-445.009,-220.604,-445.009
"Emil-rico-51","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.491,0.397,-201.391,-403.598,-201.391,-403.598
"Emil-rico-52","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.246,0.781,-247.075,-413.396,-247.075,-413.396
"Emil-rico-53","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.134,0.156,-196.973,-437.521,-196.973,-437.521
"Emil-rico-54","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.436,0.545,-217.815,-389.497,-217.815,-389.497
"Emil-rico-55","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.276,0.532,-236.943,-437.68,-236.943,-437.68
"Emil-rico-56","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.392,0.576,-189.543,-416.961,-189.543,-416.961
"Emil-rico-57","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.14,0.02,-236.085,-400.945,-236.085,-400.945
"Emil-rico-58","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.383,0.202,-212.183,-446.617,-212.183,-446.617
"Emil-rico-59","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.193,0.424,-197.95,-390.783,-197.95,-390.783
"Emil-rico-60","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.305,0.006,-248.1,-423.904,-248.1,-423.904
"Emil-rico-61","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.143,0.726,-187.429,-434.779,-187.429,-434.779
"Emil-rico-62","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.41,0.599,-227.659,-388.672,-227.659,-388.672
"Emil-rico-63","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.413,0.399,-229.054,-443.556,-229.054,-443.556
"Emil-rico-64","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.38,0.234,-189.077,-408.453,-189.077,-408.453
"Emil-rico-65","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.28,0.805,-242.064,-407.978,-242.064,-407.978
"Emil-rico-66","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.353,0.286,-202.69,-443.829,-202.69,-443.829
"Emil-rico-67","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.404,0.056,-210.708,-394.356,-210.708,-394.356
"Emil-rico-68","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.295,0.594,-240.21,-429.903,-240.21,-429.903
"Emil-rico-69","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.3,0.36,-190.151,-426.573,-190.151,-426.573
"Emil-rico-70","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.466,0.736,-233.284,-396.862,-233.284,-396.862
"Emil-rico-71","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.138,0.277,-216.832,-448.23,-216.832,-448.23
"Emil-rico-72","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.282,0.7,-198.632,-399.378,-198.632,-399.378
"Emil-rico-73","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.518,0.45,-242.603,-417.383,-242.603,-417.383
"Emil-rico-74","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.332,1,-193.208,-441.001,-193.208,-441.001
"Emil-rico-75","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.291,0.985,-219.954,-384.992,-219.954,-384.992
"Emil-rico-76","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.32,0.076,-237.747,-442.587,-237.747,-442.587
"Emil-rico-77","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.165,0.382,-186.864,-412.812,-186.864,-412.812
"Emil-rico-78","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.171,0.887,-241.045,-400.548,-241.045,-400.548
"Emil-rico-79","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.377,0.102,-207.511,-445.085,-207.511,-445.085
"Emil-rico-80","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.439,0.567,-205.711,-394.664,-205.711,-394.664
"Emil-rico-81","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.383,0.169,-248.9,-428.793,-248.9,-428.793
"Emil-rico-82","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.398,0.439,-191.124,-431.486,-191.124,-431.486
"Emil-rico-83","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.255,0.589,-230.455,-392.726,-230.455,-392.726
"Emil-rico-84","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.326,0.284,-225.26,-446.748,-225.26,-446.748
"Emil-rico-85","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.256,0.105,-196.395,-403.857,-196.395,-403.857
"Emil-rico-86","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.212,0.48,-247.319,-408.151,-247.319,-408.151
"Emil-rico-87","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.55,0.666,-197.997,-442.41,-197.997,-442.41
"Emil-rico-88","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.24,0.256,-212.855,-389.851,-212.855,-389.851
"Emil-rico-89","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.373,0.284,-240.992,-434.817,-240.992,-434.817
"Emil-rico-90","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.385,0.134,-185.706,-420.084,-185.706,-420.084
"Emil-rico-91","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.371,0.295,-238.235,-396.417,-238.235,-396.417
"Emil-rico-92","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.454,0.075,-213.134,-451.532,-213.134,-451.532
"Emil-rico-93","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.172,0.759,-195.841,-395.235,-195.841,-395.235
"Emil-rico-94","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.181,0.248,-247.346,-418.967,-247.346,-418.967
"Emil-rico-95","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.431,0.665,-188.481,-439.602,-188.481,-439.602
"Emil-rico-96","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.311,0.691,-224.9,-384.594,-224.9,-384.594
"Emil-rico-97","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.368,0.605,-233.693,-445.348,-233.693,-445.348
"Emil-rico-98","ricoverati_con_sintomi","Emilia Romagna","2020-03-04",-224.55,-430.431,0.311,0.355,-183.756,-408.805,-183.756,-408.805
