"id","category","denominazione_regione","date","_x","_y","x","y","s_x","s_y","b_x","b_y","c_x","c_y"
"Camp-rico-7","ricoverati_con_sintomi","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.317,0.135,1455.299,1662.624,1455.299,1662.624
"Camp-rico-8","ricoverati_con_sintomi","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.441,0.722,1452.137,1675.365,1452.137,1675.365
"Camp-rico-9","ricoverati_con_sintomi","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.451,0.611,1445.327,1662.002,1445.327,1662.002
"Camp-rico-10","ricoverati_con_sintomi","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.56,0.36,1459.92,1669.341,1459.92,1669.341
"Camp-rico-11","ricoverati_con_sintomi","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.225,0.399,1442.137,1674.837,1442.137,1674.837
"Camp-isol-0","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.834,0.388,1453.072,1658.103,1453.072,1658.103
"Camp-isol-1","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.79,0.735,1456.42,1677.943,1456.42,1677.943
"Camp-isol-2","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.609,0.547,1442.599,1666.193,1442.599,1666.193
"Camp-isol-3","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.666,0.986,1459.992,1664.342,1459.992,1664.342
"Camp-isol-4","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.785,0.695,1444.417,1679.285,1444.417,1679.285
"Camp-isol-5","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.816,0.018,1448.083,1657.802,1448.083,1657.802
"Camp-isol-6","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.736,0.951,1459.885,1674.339,1459.885,1674.339
"Camp-isol-7","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.834,0.687,1439.871,1670.383,1439.871,1670.383
"Camp-isol-8","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.88,0.38,1458.059,1658.455,1458.059,1658.455
"Camp-isol-9","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.778,0.685,1452.048,1680.365,1452.048,1680.365
"Camp-isol-10","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.89,0.664,1440.334,1661.736,1440.334,1661.736
"Camp-isol-11","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.7,0.788,1464.303,1666.873,1464.303,1666.873
"Camp-isol-12","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.685,0.246,1439.424,1679.038,1439.424,1679.038
"Camp-isol-13","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.702,0.22,1450.839,1653.63,1450.839,1653.63
"Camp-isol-14","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.703,0.251,1460.777,1680.398,1460.777,1680.398
"Camp-isol-15","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.691,0.889,1437.606,1665.926,1437.606,1665.926
"Camp-isol-16","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.673,0.017,1462.755,1660.174,1462.755,1660.174
"Camp-isol-17","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.595,0.598,1447.785,1682.979,1447.785,1682.979
"Camp-isol-18","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.694,0.537,1443.09,1657.53,1443.09,1657.53
"Camp-isol-19","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.668,0.962,1464.233,1671.872,1464.233,1671.872
"Camp-isol-20","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.854,0.257,1437.144,1674.573,1437.144,1674.573
"Camp-isol-21","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.799,0.735,1455.871,1653.96,1455.871,1653.96
"Camp-isol-22","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.815,0.07,1456.474,1682.942,1456.474,1682.942
"Camp-isol-23","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.882,0.788,1435.341,1661.468,1435.341,1661.468
"Camp-isol-24","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.844,0.097,1467.066,1662.706,1467.066,1662.706
"Camp-isol-25","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.706,0.248,1442.691,1683.978,1442.691,1683.978
"Camp-isol-26","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.678,0.43,1445.821,1653.342,1445.821,1653.342
"Camp-isol-27","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.82,0.621,1464.319,1676.871,1464.319,1676.871
"Camp-isol-28","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.601,0.566,1434.878,1670.116,1434.878,1670.116
"Camp-isol-29","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.608,0.878,1461.896,1655.248,1461.896,1655.248
"Camp-isol-30","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.673,0.632,1452.14,1685.436,1452.14,1685.436
"Camp-isol-31","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.657,0.717,1438.097,1657.264,1438.097,1657.264
"Camp-isol-32","isolamento_domiciliare","Campania","2020-03-05",1447.394,1663.99,1447.394,1663.99,0.639,0.537,1468.598,1669.434,1468.598,1669.434
"Emil-dece-0","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.029,0.17,-216.746,-416.271,-216.746,-416.271
"Emil-dece-1","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.002,0.741,-214.21,-420.38,-214.21,-420.38
"Emil-dece-2","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.005,0.474,-209.471,-411.89,-209.471,-411.89
"Emil-dece-3","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.033,0.979,-221.515,-416.545,-221.515,-416.545
"Emil-dece-4","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.009,0.815,-211.869,-416.201,-211.869,-416.201
"Emil-dece-5","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.025,0.535,-214.432,-412.039,-214.432,-412.039
"Emil-dece-6","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.037,0.361,-218.867,-420.717,-218.867,-420.717
"Emil-dece-7","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.006,0.303,-204.557,-411.82,-204.557,-411.82
"Emil-dece-8","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.014,0.582,-219.37,-412.112,-219.37,-412.112
"Emil-dece-9","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.035,0.486,-209.346,-420.462,-209.346,-420.462
"Emil-dece-10","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.03,0.642,-212.088,-407.707,-212.088,-407.707
"Emil-dece-11","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.028,0.816,-223.66,-421.047,-223.66,-421.047
"Emil-dece-12","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.037,0.133,-206.915,-416.123,-206.915,-416.123
"Emil-dece-13","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.013,0.602,-222.047,-407.853,-222.047,-407.853
"Emil-dece-14","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.007,0.634,-217.144,-425.298,-217.144,-425.298
"Emil-dece-15","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.007,0.479,-207.131,-407.644,-207.131,-407.644
"Emil-dece-16","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.033,0.589,-224.263,-412.443,-224.263,-412.443
"Emil-dece-17","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.02,0.199,-204.32,-420.376,-204.32,-420.376
"Emil-dece-18","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.038,0.216,-217.048,-407.759,-217.048,-407.759
"Emil-dece-19","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.029,0.106,-222.064,-425.696,-222.064,-425.696
"Emil-dece-20","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.038,0.09,-201.959,-416.056,-201.959,-416.056
"Emil-dece-21","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.031,0.081,-227.015,-408.339,-227.015,-408.339
"Emil-dece-22","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.003,0.878,-212.253,-424.779,-212.253,-424.779
"Emil-dece-23","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.019,0.224,-209.653,-403.383,-209.653,-403.383
"Emil-dece-24","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.011,0.22,-226.458,-416.856,-226.458,-416.856
"Emil-dece-25","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.022,0.971,-199.375,-420.283,-199.375,-420.283
"Emil-dece-26","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.009,0.476,-217.113,-399.112,-217.113,-399.112
"Emil-dece-27","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.033,0.856,-219.267,-429.826,-219.267,-429.826
"Emil-dece-28","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.003,0.979,-202.168,-407.506,-202.168,-407.506
"Emil-dece-29","deceduti","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.029,0.669,-229.255,-412.718,-229.255,-412.718
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.106,0.374,-206.683,-424.609,-206.683,-424.609
"Emil-tera-1","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.066,0.769,-214.621,-403.403,-214.621,-403.403
"Emil-tera-2","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.039,0.049,-227.037,-426.064,-227.037,-426.064
"Emil-tera-3","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.069,0.072,-196.738,-424.515,-196.738,-424.515
"Emil-tera-4","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.043,0.762,-224.935,-403.779,-224.935,-403.779
"Emil-tera-5","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.039,0.463,-214.303,-429.374,-214.303,-429.374
"Emil-tera-6","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.051,0.875,-204.697,-403.299,-204.697,-403.299
"Emil-tera-7","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.122,0.335,-231.398,-417.226,-231.398,-417.226
"Emil-tera-8","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.056,0.389,-201.709,-424.674,-201.709,-424.674
"Emil-tera-9","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.047,0.41,-219.677,-394.829,-219.677,-394.829
"Emil-tera-10","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.097,0.143,-222.897,-434.986,-222.897,-434.986
"Emil-tera-11","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.051,0.959,-199.58,-411.701,-199.58,-411.701
"Emil-tera-12","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.069,0.318,-229.905,-404.347,-229.905,-404.347
"Emil-tera-13","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.095,0.098,-209.364,-428.702,-209.364,-428.702
"Emil-tera-14","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.062,0.026,-207.194,-399.048,-207.194,-399.048
"Emil-tera-15","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.125,0.606,-228.457,-421.342,-228.457,-421.342
"Emil-tera-16","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.128,0,-194.393,-420.152,-194.393,-420.152
"Emil-tera-17","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.049,0.146,-219.597,-403.495,-219.597,-403.495
"Emil-tera-18","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.082,0.606,-218.039,-434.646,-218.039,-434.646
"Emil-tera-19","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.104,0.938,-199.747,-403.14,-199.747,-403.14
"Emil-tera-20","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.066,0.925,-234.175,-413.216,-234.175,-413.216
"Emil-tera-21","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.075,0.871,-204.23,-428.953,-204.23,-428.953
"Emil-tera-22","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.08,0.005,-212.177,-399.096,-212.177,-399.096
"Emil-tera-23","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.063,0.776,-224.219,-430.192,-224.219,-430.192
"Emil-tera-24","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.039,0.162,-196.971,-415.935,-196.971,-415.935
"Emil-tera-25","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.05,0.953,-231.653,-399.698,-231.653,-399.698
"Emil-tera-26","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.115,0.283,-213.116,-434.186,-213.116,-434.186
"Emil-tera-27","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.115,0.128,-202.27,-398.918,-202.27,-398.918
"Emil-tera-28","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.095,0.375,-233.214,-421.791,-233.214,-421.791
"Emil-tera-29","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.129,0.602,-199.225,-429.01,-199.225,-429.01
"Emil-tera-30","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.039,0.095,-221.951,-399.149,-221.951,-399.149
"Emil-tera-31","terapia_intensiva","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.124,0.702,-217.637,-443.429,-217.637,-443.429
"Emil-rico-0","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.548,0.816,-197.188,-407.336,-197.188,-407.336
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.342,0.613,-233.618,-408.23,-233.618,-408.23
"Emil-rico-2","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.219,0.309,-208.227,-433.395,-208.227,-433.395
"Emil-rico-3","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.507,0.655,-209.726,-394.78,-209.726,-394.78
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.139,0.309,-232.359,-426.699,-232.359,-426.699
"Emil-rico-5","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.517,0.92,-194.597,-411.571,-194.597,-411.571
"Emil-rico-6","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.517,0.223,-226.963,-399.223,-226.963,-399.223
"Emil-rico-7","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.592,0.268,-215.489,-438.948,-215.489,-438.948
"Emil-rico-8","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.541,0.638,-197.328,-398.772,-197.328,-398.772
"Emil-rico-9","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.322,0.839,-236.393,-417.91,-236.393,-417.91
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.308,0.939,-196.102,-432.904,-196.102,-432.904
"Emil-rico-11","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.371,0.291,-222.167,-390.503,-222.167,-390.503
"Emil-rico-12","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.222,0.624,-227.759,-435.307,-227.759,-435.307
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.147,0.709,-192.189,-407.248,-192.189,-407.248
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.389,0.264,-234.81,-403.341,-234.81,-403.341
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.567,0.4,-206.077,-437.724,-206.077,-437.724
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.181,0.28,-204.779,-394.674,-204.779,-394.674
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.139,0.695,-237.534,-428.135,-237.534,-428.135
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.543,0.45,-191.734,-424.28,-191.734,-424.28
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.452,0.944,-224.673,-394.806,-224.673,-394.806
"Emil-rico-20","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.161,0.404,-222.528,-443.724,-222.528,-443.724
"Emil-rico-21","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.322,0.569,-194.76,-402.997,-194.76,-402.997
"Emil-rico-22","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.539,0.024,-238.797,-411.574,-238.797,-411.574
"Emil-rico-23","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.324,0.812,-203.178,-433.788,-203.178,-433.788
"Emil-rico-24","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.316,0.502,-214.705,-394.81,-214.705,-394.81
"Emil-rico-25","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.23,0.351,-229.154,-430.536,-229.154,-430.536
"Emil-rico-26","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.371,0.7,-191.988,-415.781,-191.988,-415.781
"Emil-rico-27","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.47,0.678,-235.397,-396.739,-235.397,-396.739
"Emil-rico-28","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.313,0.538,-210.748,-438.556,-210.748,-438.556
"Emil-rico-29","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.365,0.287,-199.819,-394.534,-199.819,-394.534
"Emil-rico-30","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.487,0.679,-237.71,-423.466,-237.71,-423.466
"Emil-rico-31","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.334,0.682,-191.154,-433.282,-191.154,-433.282
"Emil-rico-32","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.316,0.828,-227.128,-390.47,-227.128,-390.47
"Emil-rico-33","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.222,0.705,-220.263,-439.186,-220.263,-439.186
"Emil-rico-34","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.575,0.84,-187.199,-407.064,-187.199,-407.064
"Emil-rico-35","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.249,0.04,-242.884,-408.814,-242.884,-408.814
"Emil-rico-36","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.209,0.259,-202.282,-440.334,-202.282,-440.334
"Emil-rico-37","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.566,0.204,-207.272,-390.417,-207.272,-390.417
"Emil-rico-38","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.335,0.386,-240.334,-431.98,-240.334,-431.98
"Emil-rico-39","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.34,0.983,-189.394,-420.031,-189.394,-420.031
"Emil-rico-40","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.249,0.546,-229.847,-394.794,-229.847,-394.794
"Emil-rico-41","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.4,0.29,-212.723,-443.102,-212.723,-443.102
"Emil-rico-42","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.17,0.953,-192.362,-398.637,-192.362,-398.637
"Emil-rico-43","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.357,0.902,-240.967,-415.95,-240.967,-415.95
"Emil-rico-44","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.331,0.06,-199.071,-436.575,-199.071,-436.575
"Emil-rico-45","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.136,0.258,-217.234,-390.544,-217.234,-390.544
"Emil-rico-46","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.186,0.909,-232.634,-436.032,-232.634,-436.032
"Emil-rico-47","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.581,0.502,-189.586,-411.42,-189.586,-411.42
"Emil-rico-48","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.265,0.336,-238.853,-400.377,-238.853,-400.377
"Emil-rico-49","ricoverati_con_sintomi","Emilia Romagna","2020-03-05",-224.55,-430.431,-224.55,-430.431,0.217,0.086,-207.704,-442.577,-207.704,-442.577
