"id","category","denominazione_regione","date","origin_x","origin_y","stripes_x","stripes_y","bunches_x","bunches_y","clusters_x","clusters_y"
"Emil-rico-15","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.276,0.496,-237.085,-425.85,-237.085,-425.85
"Emil-rico-16","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.276,0.428,-202.838,-433.857,-202.838,-433.857
"Emil-rico-17","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.432,0.973,-224.348,-406.782,-224.348,-406.782
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.303,0.233,-229.584,-438.602,-229.584,-438.602
"Emil-rico-19","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.433,0.293,-205.314,-417.367,-205.314,-417.367
"Emil-rico-20","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.453,0.357,-238.132,-417.267,-238.132,-417.267
"Emil-rico-21","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.412,0.6,-209.752,-436.343,-209.752,-436.343
"Emil-rico-22","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.111,0.368,-211.366,-409.436,-211.366,-409.436
"Emil-rico-23","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.381,0.543,-236.075,-434.434,-236.075,-434.434
"Emil-rico-24","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.12,0.356,-200.777,-429.379,-200.777,-429.379
"Emil-rico-25","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.431,0.74,-229.301,-407.443,-229.301,-407.443
"Emil-rico-26","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.141,0.716,-221.945,-442.222,-221.945,-442.222
"Emil-rico-27","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.346,0.645,-208.306,-413.38,-208.306,-413.38
"Emil-rico-28","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.303,0.988,-240.087,-421.86,-240.087,-421.86
"Emil-rico-29","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.345,0.097,-205.123,-438.225,-205.123,-438.225
"Emil-rico-30","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.115,0.048,-219.397,-406.132,-219.397,-406.132
"Emil-rico-31","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.168,0.457,-234.538,-439.178,-234.538,-439.178
"Emil-rico-32","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.47,0.627,-202.363,-421.386,-202.363,-421.386
"Emil-rico-33","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.306,0.847,-236.194,-412.665,-236.194,-412.665
"Emil-rico-34","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.115,0.086,-214.72,-436.885,-214.72,-436.885
"Emil-rico-35","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.181,0.951,-212.409,-400.901,-212.409,-400.901
"Emil-rico-36","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.317,0.907,-239.057,-430.436,-239.057,-430.436
"Emil-rico-37","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.346,0.339,-197.87,-433.419,-197.87,-433.419
"Emil-rico-38","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.32,0.862,-227.371,-402.808,-227.371,-402.808
"Emil-rico-39","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.111,0.633,-226.906,-442.814,-226.906,-442.814
"Emil-rico-40","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.32,0.247,-203.291,-412.796,-203.291,-412.796
"Emil-rico-41","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.156,0.088,-243.096,-417.876,-243.096,-417.876
"Emil-rico-42","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.171,0.058,-207.278,-442.697,-207.278,-442.697
"Emil-rico-43","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.37,0.968,-214.406,-405.485,-214.406,-405.485
"Emil-rico-44","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.372,0.186,-239.493,-439.733,-239.493,-439.733
"Emil-rico-45","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.202,0.792,-198.742,-424.838,-198.742,-424.838
"Emil-rico-46","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.176,0.298,-234.258,-408.056,-234.258,-408.056
"Emil-rico-47","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.417,0.488,-216.983,-441.642,-216.983,-441.642
"Emil-rico-48","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.144,0.058,-209.361,-404.859,-209.361,-404.859
"Emil-rico-49","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.178,0.606,-242.055,-426.447,-242.055,-426.447
"Emil-rico-50","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.191,0.059,-199.972,-437.94,-199.972,-437.94
"Emil-rico-51","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.128,0.397,-222.42,-402.171,-222.42,-402.171
"Emil-rico-52","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.193,0.566,-231.872,-443.394,-231.872,-443.394
"Emil-rico-53","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.394,0.681,-200.335,-416.819,-200.335,-416.819
"Emil-rico-54","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.336,0.584,-241.151,-413.282,-241.151,-413.282
"Emil-rico-55","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.385,0.946,-212.012,-441.087,-212.012,-441.087
"Emil-rico-56","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.273,0.046,-215.454,-396.942,-215.454,-396.942
"Emil-rico-57","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.362,0.082,-241.042,-435.013,-241.042,-435.013
"Emil-rico-58","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.214,0.066,-195.793,-428.874,-195.793,-428.874
"Emil-rico-59","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.248,0.666,-232.323,-403.445,-232.323,-403.445
"Emil-rico-60","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.397,0.627,-224.28,-447.063,-224.28,-447.063
"Emil-rico-61","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.351,0.305,-206.293,-408.807,-206.293,-408.807
"Emil-rico-62","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.464,0.961,-245.057,-422.459,-245.057,-422.459
"Emil-rico-63","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.397,0.822,-202.285,-442.365,-202.285,-442.365
"Emil-rico-64","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.303,0.825,-217.444,-401.526,-217.444,-401.526
"Emil-rico-65","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.108,0.176,-236.846,-443.933,-236.846,-443.933
"Emil-rico-66","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.135,0.794,-196.722,-420.281,-196.722,-420.281
"Emil-rico-67","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.251,0.654,-239.214,-408.675,-239.214,-408.675
"Emil-rico-68","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.333,0.185,-214.373,-445.903,-214.373,-445.903
"Emil-rico-69","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.311,0.911,-207.355,-400.283,-207.355,-400.283
"Emil-rico-70","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.211,0.175,-244.038,-431.026,-244.038,-431.026
"Emil-rico-71","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.463,0.124,-194.999,-437.513,-194.999,-437.513
"Emil-rico-72","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.257,0.086,-230.391,-398.827,-230.391,-398.827
"Emil-rico-73","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.266,0.923,-229.231,-447.632,-229.231,-447.632
"Emil-rico-74","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.46,0.833,-198.319,-412.245,-198.319,-412.245
"Emil-rico-75","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.431,0.268,-246.11,-413.888,-246.11,-413.888
"Emil-rico-76","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.128,0.512,-204.472,-446.852,-204.472,-446.852
"Emil-rico-77","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.233,0.29,-218.498,-392.978,-218.498,-392.978
"Emil-rico-78","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.394,0.432,-244.481,-439.923,-244.481,-439.923
"Emil-rico-79","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.132,0.117,-193.764,-424.308,-193.764,-424.308
"Emil-rico-80","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.236,0.324,-237.279,-404.066,-237.279,-404.066
"Emil-rico-81","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.316,0.831,-219.331,-446.481,-219.331,-446.481
"Emil-rico-82","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.434,0.104,-204.289,-404.23,-204.289,-404.23
"Emil-rico-83","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.444,0.625,-247.035,-427.04,-247.035,-427.04
"Emil-rico-84","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.139,0.605,-197.189,-442.09,-197.189,-442.09
"Emil-rico-85","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.167,0.229,-225.438,-398.196,-225.438,-398.196
"Emil-rico-86","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.139,0.946,-234.199,-448.159,-234.199,-448.159
"Emil-rico-87","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.43,0.237,-194.717,-415.715,-194.717,-415.715
"Emil-rico-88","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.413,0.722,-244.171,-409.294,-244.171,-409.294
"Emil-rico-89","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.26,0.209,-209.536,-447.124,-209.536,-447.124
"Emil-rico-90","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.228,0.89,-210.408,-396.326,-210.408,-396.326
"Emil-rico-91","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.217,0.257,-246.504,-435.366,-246.504,-435.366
"Emil-rico-92","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.276,0.959,-192.902,-432.946,-192.902,-432.946
"Emil-rico-93","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.324,0.401,-235.344,-399.456,-235.344,-399.456
"Emil-rico-94","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.341,0.766,-226.575,-451.859,-226.575,-451.859
"Emil-rico-95","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.162,0.096,-201.278,-408.22,-201.278,-408.22
"Emil-rico-96","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.303,0.177,-248.062,-418.477,-248.062,-418.477
"Emil-rico-97","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.104,0.499,-199.489,-446.526,-199.489,-446.526
"Emil-rico-98","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.448,0.364,-220.477,-397.564,-220.477,-397.564
"Emil-rico-99","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.321,0.043,-241.84,-444.141,-241.84,-444.141
"Emil-rico-100","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.15,0.731,-191.746,-419.737,-191.746,-419.737
"Emil-rico-101","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.426,0.957,-242.236,-404.686,-242.236,-404.686
"Emil-rico-102","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.277,0.701,-216.663,-450.706,-216.663,-450.706
"Emil-rico-103","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.278,0.722,-202.316,-399.641,-202.316,-399.641
"Emil-rico-104","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.219,0.08,-249.508,-431.376,-249.508,-431.376
"Emil-rico-105","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.156,0.689,-192.213,-441.664,-192.213,-441.664
"Emil-rico-106","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.363,0.358,-228.453,-394.217,-228.453,-394.217
"Emil-rico-107","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.38,0.026,-231.538,-452.378,-231.538,-452.378
"Emil-rico-108","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.409,0.081,-192.738,-411.134,-192.738,-411.134
"Emil-rico-109","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.212,0.404,-249.13,-409.906,-249.13,-409.906
"Emil-rico-110","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.381,0.582,-206.765,-451.287,-206.765,-451.287
"Emil-rico-111","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.422,0.33,-213.459,-392.365,-213.459,-392.365
"Emil-rico-112","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.21,0.049,-249.472,-440.11,-249.472,-440.11
"Emil-rico-113","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.437,0.473,-190.817,-428.405,-190.817,-428.405
"Emil-rico-114","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.406,0.324,-240.301,-400.078,-240.301,-400.078
"Emil-rico-115","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.476,0.709,-221.621,-451.294,-221.621,-451.294
"Emil-rico-116","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.129,0.856,-199.303,-403.628,-199.303,-403.628
"Emil-rico-117","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.278,0.225,-250.042,-423.062,-250.042,-423.062
"Emil-rico-118","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.178,0.792,-194.351,-446.208,-194.351,-446.208
"Emil-rico-119","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.35,0.716,-223.496,-393.587,-223.496,-393.587
"Emil-rico-120","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.302,0.975,-239.185,-448.369,-239.185,-448.369
"Emil-rico-121","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.142,0.918,-189.743,-415.159,-189.743,-415.159
"Emil-rico-122","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.423,0.886,-247.193,-405.307,-247.193,-405.307
"Emil-rico-123","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.304,0.316,-211.749,-451.588,-211.749,-451.588
"Emil-rico-124","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.347,0.117,-205.439,-395.667,-205.439,-395.667
"Emil-rico-125","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.345,0.424,-251.908,-435.757,-251.908,-435.757
"Emil-rico-126","ricoverati_con_sintomi","Emilia Romagna","2020-03-01",-224.55,-430.431,0.19,0.149,-190.024,-437.032,-190.024,-437.032
"Emil-isol-0","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.905,0.395,-233.409,-394.843,-233.409,-394.843
"Emil-isol-1","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.603,0.21,-228.873,-456.597,-228.873,-456.597
"Emil-isol-2","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.605,0.285,-196.312,-407.634,-196.312,-407.634
"Emil-isol-3","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.836,0.724,-251.078,-414.501,-251.078,-414.501
"Emil-isol-4","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.514,0.344,-201.304,-451.183,-201.304,-451.183
"Emil-isol-5","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.544,0.236,-216.512,-388.402,-216.512,-388.402
"Emil-isol-6","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.744,0.75,-246.828,-444.337,-246.828,-444.337
"Emil-isol-7","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.77,0.865,-188.787,-423.84,-188.787,-423.84
"Emil-isol-8","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.548,0.144,-245.26,-400.7,-245.26,-400.7
"Emil-isol-9","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.892,0.038,-218.947,-455.516,-218.947,-455.516
"Emil-isol-10","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.806,0.324,-197.347,-399.027,-197.347,-399.027
"Emil-isol-11","isolamento_domiciliare","Emilia Romagna","2020-03-01",-224.55,-430.431,0.922,0.031,-252.522,-427.396,-252.522,-427.396
