"id","category","denominazione_regione","date","_x","_y","s_x","s_y","b_x","b_y","c_x","c_y"
"Vene-isol-11","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.761,0.014,109.71,-951.67,109.71,-951.67
"Vene-isol-12","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.829,0.59,106.249,-925.539,106.249,-925.539
"Vene-isol-13","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.757,0.811,91.795,-949.667,91.795,-949.667
"Vene-isol-14","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.75,0.698,118.395,-941.253,118.395,-941.253
"Vene-isol-15","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.975,0.424,91.443,-927.877,91.443,-927.877
"Vene-isol-16","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.881,0.956,102.842,-956.944,102.842,-956.944
"Vene-isol-17","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.702,0.946,114.25,-928.851,114.25,-928.851
"Vene-isol-18","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.689,0.515,85.706,-941.736,85.706,-941.736
"Vene-isol-19","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.924,0.68,114.667,-951.015,114.667,-951.015
"Vene-isol-20","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.771,0.33,98.313,-922.604,98.313,-922.604
"Vene-isol-21","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.863,0.458,94.84,-953.633,94.84,-953.633
"Vene-isol-22","isolamento_domiciliare","Veneto","2020-02-25",100.32,-940.026,0.665,0.47,116.018,-936.854,116.018,-936.854
