"denominazione_regione","lat","ricoverati_con_sintomi","terapia_intensiva","isolamento_domiciliare","dimessi_guariti","deceduti","code","total","lon","center_x","center_y","r","index","x","y","vy","vx"
"Abruzzo","42.216666666667","1","0","0","0","0","13","1","13.833333333333",458.124498303482,481.1420501172729,3.553711577967667,0,457.9914329423537,481.06245507475586,0.000012376687272060317,0.000020691092175442486
"Basilicata","40.5","0","0","0","0","0","17","0","16.5",631.7883003522712,615.6439377639663,0,1,631.6106088979611,615.498260274561,0.00002265222395680994,0.000027630258008125164
"Calabria","39","0","0","1","0","0","18","1","16.5",638.5478900533218,733.5385737316155,3.553711577967667,2,638.3810288070233,733.3518340946117,0.00002903721155747763,0.000025946207175151616
"Campania","40.75","2","0","2","0","0","15","4","14.783333333333",523.3260209727315,596.0262438126024,7.107423155935334,3,523.1894581589145,595.8984110686797,0.000019877442672656547,0.000021234931047927188
"Emilia-Romagna","44.75","56","6","81","0","2","08","145","11",273.7755526126515,283.67879560051733,42.79235407184687,4,286.9690380499048,300.17703894854395,-0.00017415089283683632,0.000199413338484593
"Friuli Venezia Giulia","46.1","0","0","0","0","0","06","0","13.116666666667",397.94445344900134,179.05170714910764,0,5,397.81843463357467,179.07807652242153,-0.000004100324300928868,0.00001959538458186106
"Lazio","41.9","0","0","0","3","0","12","3","12.716666666667",389.96527268662,505.9151039834651,6.155209008485766,6,389.8291113149079,505.7972714738664,0.00001832244918359949,0.00002117250852468862
"Liguria","44.45","9","0","10","0","0","07","19","8.7666666666667",137.64188625782947,306.98980046466886,15.490269642851525,7,137.55166160719494,306.78327579792364,0.00003211369871087232,0.000014029545683012659
"Lombardia","45.65","235","47","192","40","17","03","531","9.95",206.55634157536247,213.87614012509903,81.88972972877336,8,201.50891996707074,209.3904068174521,0.00004833761382920657,-0.00003389919767631841
"Marche","43.316666666667","3","2","1","0","0","11","6","13",402.13851075247965,395.2363069295466,8.70478005904162,9,401.98738658502776,395.17278750007233,0.000009876998484344007,0.000023499159001031657
"Molise","41.6997","0","0","0","0","0","14","0","14.6111",508.6091735149422,521.5939880792921,0,10,508.4615089673417,521.3329692924689,0.00004058730034538203,0.00002296120297228081
"Piemonte","45.25","7","0","4","0","0","01","11","7.9166666666667",83.45401674780715,244.87483380474941,11.786327917260571,11,83.37780681589864,244.92847897360016,-0.000008341593364690572,0.000011850317110571073
"Puglia","41.008611111111","1","0","2","0","0","16","3","16.512777777778",630.2278965217012,575.7430948182009,6.155209008485766,12,630.0072306422177,575.6109159192479,0.00002055325111431401,0.0000343125965589542
"Sardegna","40.05","0","0","0","0","0","20","0","9.0833333333333",168.79296369929818,650.9794213715627,0,13,168.72780472141088,650.8224255227911,0.000024412180228946397,0.000010131941221158257
"Sicilia","37.599958333333","1","0","1","2","0","19","4","14.015377777778",487.1812958869277,843.8301353652855,7.107423155935334,14,487.0262874156935,843.5867089039785,0.000037851769281932475,0.00002410315155713834
"Toscana","43.35","5","0","2","1","0","09","8","11.016666666667",279.53323598135603,392.63687654875775,10.051414220648335,15,277.6429317066037,391.3538699290832,0.00019950201919033785,0.00029393419637450843
"Umbria","42.983333333333","0","0","0","0","0","10","0","12.566666666667",376.6313230409835,421.24314034713734,0,16,376.528303065408,421.16958565336654,0.00001143743898368928,0.000016019163758844352
"Valle d'Aosta","45.716666666667","0","0","0","0","0","02","0","7.3666666666667",48.718865504655696,208.71364194412718,0,17,48.71098302214298,208.63465036121696,0.000012282851894890917,0.000001225692177580031
"Veneto","45.733333333333","24","9","116","0","2","05","151","11.85",322.21166739327714,207.4231961704986,43.66873896606814,18,327.0455767504527,207.05013660979634,0.000044630027266440975,-0.00003396831490429782
"Trentino-Alto Adige","46.383333333333",1,0,0,0,0,"04",1,"11.416666666667",293.3773299582052,157.1527252669871,3.553711577967667,19,291.38810660552605,155.99711060505925,0.00017969311687498907,0.0003093156881612502
