"denominazione_regione","lat","ricoverati_con_sintomi","terapia_intensiva","isolamento_domiciliare","dimessi_guariti","deceduti","code","total","lon","center_x","center_y","r","index","x","y","vy","vx"
"Abruzzo","42.216666666667","17","9","11","0","1","13","38","13.833333333333",458.124498303482,481.1420501172729,22.372698415895258,0,515.4621108134191,477.71398780093745,-0.0007630867969235832,0.0008521444531661783
"Basilicata","40.5","2","0","5","0","0","17","7","16.5",631.7883003522712,615.6439377639663,9.602307070452852,1,631.7392849601481,615.7081679031388,-0.000009987510790126622,0.000007621682967187289
"Calabria","39","8","2","1","2","0","18","13","16.5",638.5478900533218,733.5385737316155,13.085738769354405,2,638.6368290604181,733.5252053805266,0.000002078721180852304,-0.000013829633634319927
"Campania","40.75","33","8","85","1","0","15","127","14.783333333333",523.3260209727315,596.0262438126024,40.9004824221621,3,546.1641342142385,616.1595252321918,0.0019390314265469322,0.00026819394103497755
"Emilia-Romagna","44.75","669","98","650","31","85","08","1533","11",273.7755526126515,283.67879560051733,142.101167959605,4,-111.38392328809206,215.777304091853,0.001149805755543616,-0.000026885155679981507
"Friuli Venezia Giulia","46.1","27","6","77","3","3","06","116","13.116666666667",397.94445344900134,179.05170714910764,39.08909041212537,5,537.3632103490141,55.533841780724934,-0.0003636796128553086,-0.0000810509749167531
"Lazio","41.9","50","15","34","11","6","12","116","12.716666666667",389.96527268662,505.9151039834651,39.08909041212537,6,534.6601818549025,537.0102774460925,0.0015626791872902946,0.0014526937052980176
"Liguria","44.45","57","29","42","5","8","07","141","8.7666666666667",137.64188625782947,306.98980046466886,43.09591702836974,7,32.35881327765237,99.01061941473039,0.0005080204664438537,-0.000424660037488226
"Lombardia","45.65","3319","466","642","896","468","03","5791","9.95",206.55634157536247,213.87614012509903,276.1870762278148,8,303.73268860585443,267.23417972268317,-0.0003107746113148109,0.00002634788159999058
"Marche","43.316666666667","152","54","175","0","13","11","394","13",402.13851075247965,395.2363069295466,72.0401620364402,9,436.50852864774623,589.151895073001,-0.0005162098908811421,0.0006794213624010217
"Molise","41.6997","3","3","9","0","0","14","15","14.6111",508.6091735149422,521.5939880792921,14.056338255793731,10,550.83677242666,486.3850352509493,0.001300225161208476,0.0005176814094663043
"Piemonte","45.25","306","66","64","0","17","01","453","7.9166666666667",83.45401674780715,244.87483380474941,77.24594153656857,11,-17.721263438831297,414.1398093032504,0.0005349923613887124,0.0003769819403847456
"Puglia","41.008611111111","28","6","21","1","3","16","59","16.512777777778",630.2278965217012,575.7430948182009,27.877419852533134,12,630.1668133741204,575.7997271688628,-0.00000880608730717628,0.00000949816711307823
"Sardegna","40.05","9","0","11","0","0","20","20","9.0833333333333",168.79296369929818,650.9794213715627,16.230861351605892,13,168.71630162652107,651.0424629478952,-0.000009802694373058359,0.000011920623073814897
"Sicilia","37.599958333333","17","2","41","2","0","19","62","14.015377777778",487.1812958869277,843.8301353652855,28.577380332470412,14,487.0393412352233,843.7804903414134,0.000007719588000065821,0.000022073338682915795
"Toscana","43.35","91","40","129","3","1","09","264","11.016666666667",279.53323598135603,392.63687654875775,58.96964774219624,15,86.18364605142983,12.277084320656902,0.000527947295431394,-0.0009203576044160819
"Umbria","42.983333333333","8","2","27","0","0","10","37","12.566666666667",376.6313230409835,421.24314034713734,22.07635820052414,16,481.67549098107213,506.5815317756834,-0.00042242648238602977,0.0008508685850970345
"Valle d'Aosta","45.716666666667","2","0","15","0","0","02","17","7.3666666666667",48.718865504655696,208.71364194412718,14.964114781128742,17,15.504763065318537,308.38675413138134,0.00004156462409192719,0.00007080945990346581
"Veneto","45.733333333333","204","67","512","47","26","05","856","11.85",322.21166739327714,207.4231961704986,106.18506871120958,18,442.39972986245795,-89.10636204961511,-0.00056840782264935,-0.0005242643364078657
"Trentino-Alto Adige","46.383333333333",36,4,48,2,0,"04",90,"11.416666666667",293.3773299582052,157.1527252669871,34.43085637865753,19,74.61241861284813,476.95858317962114,0.0003675911318998864,0.0004908727909581284
