"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"035000635",194.94827461359174,249.2482660937513,194.65877231830453,225.7383818079414,"0.980",0.975
"034001242",218.56699275560834,240.5614411118472,204.91138985556998,202.57327370985837,"0.881",0.46
"084000148",266.67577746210736,278.7407368786603,278.1340113654696,286.6553655385569,"0.715",0.734
"033001723",217.10798058457965,247.4466343246428,208.4832738914694,232.52287148755488,"0.524",0.594
"033001661",206.48565940067925,249.25779818111704,202.39445424096488,227.57205993329484,"0.155",0.644
"033001175",189.82781004930317,182.78583056313192,215.4563622493386,218.43158297855084,"0.541",0.427
"052000028",335.02594098760795,208.31197881892643,317.0333840666503,215.4758475100073,"0.067",0.351
"083000175",259.95578589790415,278.0601885057201,268.01329309434124,280.5255526222321,"0.293",0.185
"034000761",227.4373000813657,238.02076714137337,208.6032797035016,204.44593944915596,"0.849",0.412
"033001270",222.45559373587162,214.9389334481886,217.01867135325233,222.18433947572868,"0.244",0.408
"033002145",205.6879703609058,224.9972636698178,213.17877334039474,222.66314157215288,"0.295",0.777
"033001266",235.11446680326006,192.14217108969285,222.4937578433433,213.65670734262156,"0.465",0.135
"035000128",235.20551149920092,237.64922525904035,197.51000273298033,219.84308149799165,"0.989",0.546
"013000064",84.45751721166558,248.75418611490898,85.63370097376043,242.75002224485527,"0.304",0.99
"035000497",209.22288124748974,200.4909789573582,196.9236506111773,222.7994647988212,"0.955",0.587
"034000055",231.27799461745158,231.3744135665105,210.0217034042083,199.85449430519662,"0.895",0.112
"083000433",264.9126243187683,277.0479844759566,268.49342580083504,276.0220945781545,"0.191",0.169
"033001263",186.33787517309108,190.51803429063727,202.17582600680646,219.24433867022955,"0.393",0.665
"064000046",396.97284098852134,182.14541842718364,397.6132194280363,181.00467923760243,"0.801",0.942
"034001112",201.05152426798116,242.24192243639894,206.66555432525553,208.35637398644425,"0.760",0.705
"123000050",386.9958428788405,510.1516692083755,389.6828104018142,509.3854127389536,"0.260",0.88
"031000002",202.74226221115674,209.06731430282923,206.45831888646345,207.92196989843006,"0.033",0.264
"033001717",231.30366328694498,196.8273895094881,223.02574572668414,216.60019724082323,"0.517",0.115
"124000004",388.24435268439987,505.68355108845964,388.5331898781452,504.21917315626985,"0.803",0.097
"152000006",527.2944736989705,597.6079960795743,522.4570408951984,592.0503953945705,"0.052",0.305
"033000105",229.92090215740538,184.89283763951863,222.32436621733572,207.82589185848136,"0.548",0.758
"073000041",132.82076662056912,308.19832887450985,138.73422620387632,308.6652187623565,"0.138",0.018
"031000024",227.93503269260842,218.28006342425215,207.64607515554925,204.11646232793507,"0.013",0.727
"033000893",194.65516544604068,227.3376292964242,212.03954339299128,225.99888604428244,"0.589",0.673
"013000068",91.76187384197611,239.5727419568791,87.49837932079602,247.23638931207253,"0.280",0.96
"033000649",182.92840857672476,185.918918238105,201.96823359097502,219.43702714068053,"0.328",0.552
"033001547",221.52671673132184,197.68431842374207,216.53131929754846,206.78692896512848,"0.437",0.815
"033000708",211.23691811971167,247.52924008328975,213.45920502461965,224.46872639551543,"0.518",0.745
"114000094",398.8036611970218,388.7099225936563,404.4057450701745,393.61700581965806,"0.611",0.864
"033000331",224.54393734528477,236.81617785477863,217.92292127496938,228.17062187396235,"0.286",0.55
"033001149",234.82760940174802,217.63045115366077,218.79354096164687,220.90860553897699,"0.411",0.16
"034000602",229.2364544631034,198.10071337639644,213.59633332972453,203.2333912567989,"0.736",0.367
"033002599",237.7658828913674,211.4762797305434,219.202887094833,225.4629787672922,"0.497",0.615
