"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"154000033",524.4986628287004,595.8557654867441,526.1111099955859,595.7014084841019,"0.679",0.384
"054000162",341.92717857703497,211.7747539805656,326.38074106619484,209.00973755931915,"0.569",0.092
"032000218",240.8296169494448,241.55954200336058,207.85454440454754,216.2684730043954,"0.075",0.943
"034000639",227.63615336345038,178.034965548473,191.9534599913241,218.06605474936427,"0.633",0.295
"054000359",334.2110312905295,221.08493792521048,326.6216231054197,216.61182264698996,"0.582",0.549
"034001245",222.5486356450325,177.9359125273904,190.20230853715657,216.9769145312205,"0.855",0.162
"083000103",284.19995503915874,304.94864054217624,277.2221561523209,293.7278399027335,"0.161",0.516
"033004223",194.56653243016285,187.3656764223714,224.03552916403865,208.05886723578283,"0.506",0.075
"033003330",228.01036945328568,180.92139090446787,226.55839268613119,208.28822959984228,"0.145",0.749
"072000025",140.77771018763272,305.1165590903301,132.84663894460837,311.25850481504807,"0.096",0.308
"034002562",199.9141047542343,216.95670284883258,192.48583593662775,226.2923528927046,"0.755",0.049
"053000203",341.70839288768224,215.58364042661026,334.6181829309302,201.79975044900795,"0.434",0.46
"054001079",334.7333990737445,190.75683494191196,321.9666676236206,212.28905501950447,"0.537",0.665
"033000456",192.21580520113173,250.73289328733733,211.60105629538373,219.15169498593755,"0.518",0.624
"054000091",328.054443017739,192.37462444972616,322.07938374300704,209.85179288930513,"0.842",0.772
"034000388",222.4952976155755,175.7677566687849,198.80001999725425,216.16141536532135,"0.906",0.923
"013000076",84.98345209807589,240.24805237161803,88.01216852324245,239.77423774886736,"0.324",0.427
"094000177",292.09429051331995,393.8275285453795,281.63015457143644,393.5691339003152,"0.621",0.579
"014000097",74.72537896335778,234.54312064671393,88.2136252881674,241.34406197201773,"0.711",0.813
"033004584",216.0922434409379,214.44651627048626,216.42556573696513,212.736817628863,"0.317",0.911
"013000155",84.88947209861828,253.77050499285485,83.14448210660393,245.7021297385044,"0.510",0.424
"154000058",524.9319937668854,595.1730367054777,524.465989731004,596.6398136624329,"0.591",0.549
"033004170",201.7904797855941,169.83589099789953,221.16413358285573,196.2983928322575,"0.303",0.009
"071000024",126.21910626827986,305.95846519816416,137.77023250874043,312.61165008358853,"0.010",0.092
"033004777",236.61319898627127,223.6578731514118,223.6544187556838,209.40753700259592,"0.444",0.072
"034003127",230.89571400533637,242.08997904586593,201.09220702137588,232.0578419197838,"0.777",0.36
"034003139",215.42676254111592,232.83197143388722,194.5811562181816,232.7978696809987,"0.618",0.356
"033002250",219.3970791601156,241.99908404154527,218.18620073065804,218.16079270314083,"0.330",0.274
"035000674",190.70779669318276,174.165878404871,190.79435092277137,192.6875916480669,"0.937",0.189
"044000024",295.97984350207736,156.59340328353343,293.48665870781394,156.01425312262631,"0.655",0.515
"033000807",172.09140068101686,195.45237823785436,205.2924721969337,197.36363878675965,"0.256",0.846
"083000430",280.1395693700373,306.8244320614904,277.44243817135464,291.02241229833334,"0.215",0.891
"153000068",520.0156934405959,595.4555274734629,520.8622699596425,595.9334495687826,"0.317",0.147
"034001465",184.7210216393774,184.7446840559013,194.21634191225718,218.51775643810063,"0.870",0.834
"031000617",165.64293456834358,207.1928346130292,207.37400438943894,228.5747246034051,"0.013",0.069
"054000380",304.55827176432547,199.95289231999342,311.71863198553194,207.00413628818475,"0.735",0.785
"074000017",131.2027384195535,311.5525408833227,135.49607113565318,306.56175381321935,"0.710",0.655
"074000076",130.2939790087814,298.25396267202336,131.87601540421448,304.13973912358455,"0.676",0.365
"033001024",205.5533247897355,245.55036597189078,229.3497308007676,217.09091611321787,"0.141",0.364
"033003730",165.56119758887317,210.58802545349988,210.71763696189973,203.3248642866612,"0.535",0.679
"033004231",192.44752547592543,213.27422851593758,213.99706040378985,207.41282391143284,"0.470",0.632
"164000037",635.7119356103723,573.1803234096747,634.9406643238307,572.4114416761422,"0.703",0.74
"013000472",80.84740148122692,244.33008884998358,82.67690599609816,242.7271148597074,"0.513",0.643
"164000041",632.2207980102633,577.4696562199103,633.6027818060119,572.7415878694933,"0.806",0.174
"075000044",136.2559205168801,310.90121107579955,139.63975061697803,309.16107486691294,"0.945",0.264
"043000046",299.78888606906435,154.68472006464577,293.03212304253975,150.55370398639567,"0.160",0.54
"034000674",244.98800824708758,208.29195328695414,204.04660650762742,213.45924667219896,"0.664",0.79
"124000050",391.46254952543046,504.18013711718527,391.9961451414737,502.8539653699568,"0.801",0.438
"033004057",248.9915388696594,206.52029749923128,223.35805212658664,203.59425456405413,"0.187",0.66
"033000146",204.88227146583864,169.37075934818793,220.61930535705926,196.23767930347157,"0.484",0.571
