"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"033000990",205.54709657657415,232.0891441046827,195.00910491051792,214.80782411243763,"0.609",0.676
"084000106",272.7814512514542,299.75917076098955,270.2319266227207,289.61904372835176,"0.679",0.479
"124000008",389.6596717752229,509.5083705835285,389.7858978834713,507.98443679686056,"0.815",0.038
"033003176",176.26205132628982,216.55955692244984,190.33520193865425,210.88003870694567,"0.583",0.941
"033002788",212.94102507187387,225.33165550273554,210.56935873834937,208.7733524747842,"0.340",0.847
"033000780",195.3976854922097,195.23739495828755,202.94849309077972,197.9873355239186,"0.443",0.939
"033002760",233.43205161997417,191.76305627778174,212.86552980973943,195.47755572602344,"0.260",0.461
"033002012",230.72483375406458,224.98948284381243,207.81276708162264,216.36443841398213,"0.606",0.918
"083000231",291.3333322418968,291.978316778458,275.7859317580817,274.0278298139571,"0.238",0.033
"034000573",205.24256395658335,214.80986542897884,212.4030463549225,217.46006182771796,"0.871",0.512
"094000106",278.5572738435524,384.13974158762795,277.60035454180706,387.4686651421461,"0.886",0.699
"033001119",200.84728727198598,244.26609085129255,200.45356822410156,216.3551680587222,"0.457",0.948
"035000351",185.9386975279566,240.64001997667782,203.94764898216692,229.73140017912465,"0.979",0.94
"032000369",192.37315273668787,232.05046748344668,221.1991934842166,216.73492443288535,"0.147",0.799
"054000365",317.3683695119235,208.10517140344473,329.8818208683467,213.43091265639737,"0.823",0.744
"013000174",85.49526740944523,245.25771738761244,83.11593805297727,243.01466324907295,"0.217",0.273
"033001509",226.78300755656912,200.52865198875742,212.72697235377615,196.1635979716441,"0.444",0.68
"054000387",334.6134983468584,199.93515889101798,329.7378227187378,202.6172230665638,"0.656",0.304
"113000119",403.4979566489137,384.6085199584081,399.0758453189711,392.303665174962,"0.578",0.543
"034000469",222.70225015510647,195.18592761448912,219.77467922584802,211.77573801799585,"0.766",0.028
"084000605",272.64187287140146,291.52810500075816,278.5208618759465,289.99086259112556,"0.820",0.926
"033002219",210.08098478848945,230.15893298571496,206.2480308095367,210.44719023793195,"0.519",0.648
"083000220",274.26615285826625,298.09742085688794,274.26762841440416,279.42339467813053,"0.159",0.967
"033000141",178.67828203815068,232.69531069498044,188.00503294563302,213.65254016892933,"0.164",0.521
"035000822",233.24367046134316,187.20793621782227,216.71738344253342,229.0301482086042,"0.962",0.698
"031000114",220.03485776224025,208.0416919460071,199.3950267515935,224.0725431424573,"0.020",0.183
"083000067",282.42488144578397,295.2817450745685,275.35363656814815,276.93312854925597,"0.543",0.18
"083000079",274.39128179020037,292.7425127310945,273.7481419553791,277.64701234074414,"0.350",0.093
"082000080",280.79757603452424,287.50976117423147,267.111854765374,286.3687186028173,"0.083",0.714
"033002988",223.85089681255462,181.63744783297065,208.38003112201253,200.69666376304914,"0.209",0.36
"033001234",202.99479538425095,224.7172231648257,197.69040588850095,216.20690291930396,"0.595",0.988
"083000639",274.40874768698797,304.64709214094637,276.81033179070477,282.7276552475509,"0.154",0.115
"033000130",228.43561415208748,187.15885366036315,212.89548305056974,205.49673532605658,"0.577",0.09
"033000424",227.34113329269945,207.5244616266372,216.91736806596023,204.32265102285203,"0.161",0.735
"034000570",237.79976677671522,207.03281758935415,211.0947146439584,212.03858994202687,"0.874",0.803
"033001595",206.81418455115167,231.41666604870994,205.21731767455742,216.61563151999604,"0.277",0.808
"083000108",285.55443704292054,266.568583673798,281.4204504424421,276.3350827012721,"0.566",0.189
"033001598",194.43420831174296,178.7713367191766,195.2267495621453,202.23284536494856,"0.480",0.578
"033003073",214.80134262145918,202.98596238879725,207.79248680581813,201.0692564124069,"0.608",0.821
"033000008",242.83466676731553,211.45749876259995,216.118813801088,204.28279152448926,"0.592",0.259
"031000009",212.19317811514856,178.544883625794,204.58870341110455,219.55369244290355,"0.016",0.59
"033003237",243.50552411477554,221.5027076583291,218.2544576397306,207.80948846457244,"0.236",0.112
"034000559",180.4952895715105,190.9838510232971,210.92707549807912,216.96068891006917,"0.839",0.835
"082000054",270.98515672455204,272.76821684845703,264.31204670614375,282.82376326132436,"0.092",0.696
