"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"053000002",318.7231327950515,208.39987059231106,319.89367292478664,207.16862607941894,"0.347",0.075
"034000053",214.89283082527575,213.27505049785103,210.1706829059643,209.87789402298205,"0.832",0.148
"034000070",203.07186420225798,207.806104423257,202.8877800653523,209.2925375201883,"0.727",0.264
"032000011",202.89673161307175,216.77547068699047,203.68749902503853,216.87993174774434,"0.042",0.196
"084000019",276.08348407423284,282.69211944177437,275.1403000014826,283.0719760310603,"0.453",0.326
"034000092",198.42581876142884,215.90726438923434,204.01378306833848,211.99010329765886,"0.710",0.408
"031000004",207.89381445197287,207.29199649866013,206.94428344743937,216.04891023821628,"0.029",0.974
"084000012",273.97929582738516,283.63749991436487,274.4251414511094,284.2741096471369,"0.637",0.632
"052000001",322.3805736580921,209.85267524268875,323.48897318502196,210.04428859021488,"0.055",0.903
"034000125",203.2493736220843,218.40098873769614,203.51207902690334,214.51813129134135,"0.541",0.958
"033000064",209.76948817225724,219.54739197033098,208.7473864997593,219.35223903485408,"0.122",0.225
"054000001",324.30696188942966,204.40238044557842,323.57164955921826,205.9141989865738,"0.491",0.724
"034000102",202.23768552608342,215.7891046706997,201.54918287570933,212.24687473607304,"0.609",0.206
"034000021",208.2555220922323,209.62471973512058,209.62710922817826,212.25566786357285,"0.654",0.562
"083000015",274.75956220195394,286.93360915783455,274.04426544396784,286.0833177274444,"0.171",0.166
"032000005",207.61971981215692,212.89512699651087,204.90899414898172,217.22035259410742,"0.054",0.845
"083000010",272.2727183291734,280.56931110443304,272.35351101322397,283.0246759823529,"0.205",0.552
"034000065",200.79672905774052,219.87035563460051,207.28582363920455,210.93132757977617,"0.527",0.313
"033000010",209.60135918750174,221.37472894922544,207.72851170614075,214.9897140334538,"0.425",0.652
"125000002",390.11935288925207,505.2146794994926,390.3190406671738,505.71982957633224,"0.999",0.415
"034000090",203.52022112888795,211.7056767555665,206.13994306096262,211.17113464808446,"0.928",0.737
"033000074",203.7617316806963,206.0316195768988,212.03833784136603,216.85970350094232,"0.173",0.631
"194000001",487.4345334319813,843.9767591052698,487.58484610399523,843.8077399125964,"0.495",0.475
"052000000",325.7244663181912,207.21938544241237,321.8146630202595,208.79887766134917,"0.076",0.04
"054000040",320.3591132670448,206.9826750731881,323.94588703680904,208.69191873546723,"0.992",0.178
"054000008",323.90693705348315,205.53388337997103,323.90592775753737,205.30504408433268,"0.652",0.615
"031000006",204.5929663951976,214.8224401927512,204.52299479495818,218.52822629655574,"0.008",0.048
"034000051",204.21135869792818,217.8262194102749,203.03180099341085,213.48868395352284,"0.580",0.221
"034000076",213.59950104555995,216.8783109002719,206.55097823129427,210.05828641247538,"0.596",0.564
"033000065",202.06437942006735,217.78121001759618,207.06930305181825,218.53404424791825,"0.339",0.279
"054000012",323.29734501989395,210.1254058548367,322.6062199144916,208.627454461446,"0.977",0.423
"054000023",320.77900651567364,209.93899033870193,322.3407396865288,209.26095515087832,"0.930",0.505
"083000004",272.93298206277325,282.2991421752248,273.72860931552754,284.2640085343084,"0.289",0.555
"033000034",198.96833972217644,213.83195282794583,210.0980092026386,216.3899809618536,"0.335",0.209
"034000144",209.93684916713184,208.23998963963098,206.6760506307172,214.69378074684792,"0.568",0.574
