"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"033000107",201.72988034873822,204.35971936611557,203.2481813415405,210.83134071197745,"0.375",0.844
"083000035",274.9333168936721,282.24721405164644,275.5208861851924,282.7321848298378,"0.349",0.331
"054000011",323.8118369542709,203.14182038369475,322.5328063893108,208.19554964570563,"0.916",0.781
"033000132",209.53601963278638,212.68870107435563,210.53710922067336,208.2683277866054,"0.435",0.515
"054000034",320.9688285470124,211.15752416395753,319.91383620124265,207.8028047532154,"0.839",0.173
"082000003",273.1979643132992,282.6608020759828,272.3214644412638,286.5673694567033,"0.071",0.211
"084000053",271.76846991790137,284.0440532369874,271.2273641850601,284.073245395148,"0.644",0.452
"034000098",200.10910089262507,207.70815638338107,201.86292693963168,212.84548207496493,"0.752",0.912
"033000002",197.9192976348847,220.11033505159045,208.75345289036963,209.920480914748,"0.144",0.41
"031000013",203.87773496569238,205.9747047409723,209.4232954855844,219.22878700888378,"0.026",0.557
"034000123",213.98305947645326,207.2027788756812,211.14549228620237,217.8312499009624,"0.811",0.978
"035000001",198.61800057960318,211.1128930327857,199.86171036028944,214.5184122194107,"0.986",0.328
"033000092",199.40699956626668,215.24978405537152,208.58923157574878,208.79143243158418,"0.438",0.228
"034000014",209.39606818147584,213.74686899086163,210.70896811646986,216.7273912282165,"0.825",0.225
"035000030",199.03203760971712,211.95110218674168,200.4773113321676,215.77587415219685,"0.940",0.622
"033000038",201.3701388612592,220.81151954722603,202.1116998103455,210.3911550737947,"0.182",0.272
"053000013",326.6801012243956,209.8343417280644,324.33162035523736,206.22902586719746,"0.315",0.286
"034000103",211.01876880563125,219.4792844796001,209.91362340978424,217.6734007008756,"0.712",0.743
"034000034",203.0874480034768,217.50845043717388,207.1981587646434,218.08106608175456,"0.585",0.176
"034000046",200.6209489805465,214.7461186992451,206.68313319204913,218.55067757837642,"0.673",0.882
"034000085",211.90585175829554,223.06810869167398,206.97998551200206,219.80719152032816,"0.738",0.155
"093000001",279.24614303610485,392.8998772020946,279.27518317008565,392.87327406053106,"0.255",0.574
"084000035",273.64270301475534,281.695757359718,273.29061166558535,282.6060036390123,"0.821",0.376
"033000063",209.99657358995393,208.30943767213998,204.2038223029196,210.19297983693866,"0.422",0.564
"053000008",324.5058440463835,202.4621203547034,324.83028851498386,204.4602197742375,"0.432",0.462
"052000006",324.8063963920629,209.77609893169506,325.86563820011406,208.37169951575635,"0.045",0.642
"083000027",275.39899112549097,280.8537107926438,274.1736127414379,284.8200038352842,"0.424",0.026
"033000169",207.39688617618458,214.10288489261472,210.94332962277124,212.67641387670335,"0.398",0.219
"054000071",322.2488515660765,202.42517251544567,320.22256143101544,204.79695264455094,"0.665",0.673
"033000134",211.44452104500795,205.0646343721727,211.23280827308355,208.12555628896,"0.176",0.428
"034000055",206.9757370780033,219.87558615011483,206.08126493437962,215.95708721162615,"0.684",0.531
"033000106",199.55343744456735,220.7173869317452,204.8021612166767,212.76261852673113,"0.257",0.133
"034000015",200.19813821772013,211.94206357596914,204.29453143310735,214.28084844316024,"0.682",0.626
"033000024",208.72943293273485,205.6848771135245,212.3250610423683,208.88151865453025,"0.413",0.353
"013000001",83.74110969219403,244.6118331496831,83.71206955821324,244.63843629124662,"0.485",0.266
"035000014",206.780939620424,214.72780546597832,203.3119845856656,214.77417023297082,"0.979",0.18
"033000152",217.00383340501583,211.66110370452697,205.84574199914113,210.98371174268627,"0.155",0.082
"054000036",321.6948784230033,209.72009310912745,319.75184563564767,209.6283925549147,"0.523",0.698
"034000129",204.83757069707335,212.81564015956025,206.20269564697662,213.59848212326654,"0.670",0.208
"054000027",324.9959305603855,204.10797070268617,320.9210676105569,204.8189355448357,"0.709",0.74
"083000023",276.95182803101585,286.9681180995595,275.4584940059695,284.70285360716787,"0.234",0.496
"054000047",319.0046815174992,205.40080923015466,322.85198620378196,207.28939332927422,"0.546",0.223
"083000008",269.41904968981845,281.1062305515303,276.43730321197717,285.4097527096512,"0.370",0.508
"033000102",200.99985759646364,216.61457855424842,208.88353841812506,212.12515759103547,"0.122",0.887
"033000052",207.24437905055558,205.3606029439623,207.6814703532963,211.15647896556945,"0.298",0.814
"033000069",206.55951537606853,205.71364612506082,211.3813072547499,213.2384446783119,"0.454",0.914
"035000000",198.69666802269055,220.57352824188692,203.92596747252387,214.79319867856321,"0.937",0.396
"034000030",205.6470772108618,210.97037146487065,206.81361908424208,216.89248476848363,"0.692",0.34
"033000076",201.89003047386174,205.57096798501823,203.79072839030152,209.65551792996334,"0.152",0.765
"074000005",136.63035379265884,305.31475699436214,136.80713492350728,306.58304347016457,"0.814",0.761
"034000109",213.30131875333333,214.57090935390306,212.000190415791,216.18202194931536,"0.627",0.426
"084000012",273.45192036576805,285.13066718065437,274.0806264395803,281.6804191092068,"0.918",0.778
"033000157",209.21967944325016,211.5221954137929,207.36266969444725,212.74092600613386,"0.259",0.348
"054000013",319.0164751465346,211.77878845622246,319.9152043898974,210.30750936282757,"0.659",0.272
"034000108",214.9629263789344,215.1951319680846,210.2202606932587,216.39258407560718,"0.518",0.892
"054000019",324.91153251497127,212.08351691372587,322.7401972988007,210.9964277548188,"0.857",0.595
"082000000",274.89668791803126,282.9504220153283,272.97034602697926,284.6590168473669,"0.108",0.232
"033000018",217.11803509543407,215.2548513745527,213.06262591391663,213.46763563099893,"0.315",0.763
"033000090",200.27363950707493,206.80005459427616,207.84059480760928,207.08827530420461,"0.117",0.1
"034000086",207.13218965637782,224.17831680695943,208.04059748047396,218.9265060361056,"0.858",0.28
"125000001",389.55795493545804,506.46890472270405,389.7231410851759,506.2385637946681,"0.977",0.158
"083000017",271.5090877185713,280.07460913655353,276.00165131201044,282.22554523526156,"0.146",0.126
"033000108",202.72214715717573,210.61822525644425,204.71498752531537,212.17673246671103,"0.354",0.229
"083000015",270.499500930122,279.9523134235636,275.62880588031686,283.42134672759164,"0.321",0.574
"034000069",211.3351359754252,209.0681050739065,211.515659420556,215.0775862099388,"0.595",0.181
"084000047",276.7630462813187,284.9139399109874,274.5163231100527,280.3799674489495,"0.871",0.358
"032000020",209.41693120433786,221.33534182247155,204.030167004504,220.84882698498384,"0.069",0.758
"054000029",318.9704762090491,210.09435891239136,320.6954951754544,210.47975382210035,"0.790",0.471
"032000013",206.1669752924402,224.52060855887692,205.0761039135857,219.1439509233048,"0.084",0.2
"034000112",203.28426387007224,207.64082781586993,203.36307065316507,216.62394228067652,"0.632",0.767
"034000057",206.99026058792677,216.74448285450026,209.08537901096497,216.07644682830443,"0.658",0.248
"083000012",277.4559318069348,283.91775843818357,277.65235678201657,283.48155987825305,"0.240",0.149
"013000000",83.16692380322452,245.13783445870445,83.1959639372053,245.11123131714092,"0.418",0.845
"083000025",272.4158920564167,283.5280059199561,272.79046423001205,286.0478134412635,"0.475",0.145
"033000084",202.8427322744818,214.9275842778975,208.11629765462473,208.25428868877515,"0.408",0.243
"033000049",212.3821764164368,216.76595300579868,208.31904292401128,207.60607303189178,"0.387",0.924
"033000023",203.11291991061293,221.58683748563996,204.34304235831195,211.2119199931445,"0.417",0.479
"034000076",206.17628776276595,217.5339178873556,202.53499022370724,217.37095615811924,"0.880",0.576
"054000058",321.9119195191169,205.87424887620585,320.8123640705321,207.28796421019825,"0.782",0.655
"033000088",200.7943853278985,212.5708805108811,205.43427310958748,208.82836926327656,"0.433",0.737
"052000007",325.67449272941343,205.53405589243124,325.9921519912621,207.12113066036346,"0.057",0.848
"033000029",203.3668852178213,220.51573907745285,208.9917434755456,210.97688094150794,"0.283",0.526
"035000013",204.2470011648014,207.71471615098028,200.36068985713328,213.74612785832818,"0.990",0.994
"033000019",205.04496032815564,206.05732669219373,202.7200634942501,209.1494775954397,"0.306",0.981
"034000056",200.23868412827758,209.59557401844563,210.4145222583774,213.87501061523807,"0.919",0.33
"033000161",209.0841418525546,216.4590767234986,206.77835491919188,211.24142321906135,"0.248",0.051
"035000002",197.3795328510847,208.44478940005231,201.22407052875357,211.26293315652723,"0.983",0.427
"054000033",322.8244703286998,203.16103244224612,323.2542603954181,206.7366190920429,"0.809",0.816
"033000131",208.35358894602427,213.6386837054026,206.85744876923758,210.23440862543617,"0.398",0.025
"034000100",195.93636840735448,212.894267252077,203.83485502048987,218.9422154442552,"0.616",0.131
"033000129",202.352435368018,206.88493869428063,206.55673574234493,209.1308082462927,"0.477",0.099
"083000032",278.70563571618175,282.7812405001334,274.65877898187114,285.840926587949,"0.272",0.465
"083000006",271.44507659031296,279.13120267016365,276.55412515625443,284.2104926215889,"0.228",0.319
"083000022",273.85758329873914,283.6261114258762,276.1958815383984,282.89227682529895,"0.131",0.037
"083000019",272.73049196928247,285.84235552089456,275.0567018121371,283.8937691005023,"0.204",0.337
"034000041",199.38532125644136,210.23026544075162,207.38589931128791,218.71120497621976,"0.850",0.327
"051000000",319.4099612253762,206.36517777927875,323.9324225492026,206.79356707268948,"0.017",0.334
"033000151",212.15333047600868,212.97574820523917,210.7667918466631,207.60715997101713,"0.436",0.083
