"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"112000014",407.1542326154455,395.9442908558773,404.44464794292304,390.2898996380045,"0.120",0.819
"033000562",200.28752778504253,222.77918708101407,198.26866796672618,219.26446826644565,"0.137",0.468
"033000003",217.39184370011574,227.2342958272581,208.2478478458823,225.89910031802475,"0.404",0.643
"033000414",208.4996621773706,191.4511842297527,200.22422715527506,212.38720752873863,"0.367",0.519
"031000027",207.4844596024547,229.4601793732637,209.44459717089785,215.2259307895845,"0.028",0.62
"033000057",208.9145490847794,233.82144674144004,203.1402475985497,223.63632067544097,"0.297",0.547
"054000154",327.2547921394375,203.14667100802194,324.58060400613687,202.36552641961202,"0.880",0.891
"124000002",388.35681056718437,507.8828778381442,391.39392211558356,506.47182823403756,"0.854",0.599
"083000244",263.6259151816367,279.1867110987195,267.6966169464383,284.2105335584737,"0.554",0.418
"084000153",264.11056829951343,275.9755802887092,276.4797436640617,288.1323087374701,"0.700",0.647
"033000016",217.005167362908,215.83640045554085,208.90102774464148,223.32527428814913,"0.426",0.338
"033000744",188.65321796047832,219.03988959852265,197.03009216935783,222.86809624641845,"0.479",0.889
"033000177",195.28353733932332,215.38285863908632,196.1441234394503,221.59898780301978,"0.252",0.818
"054000007",323.3698286843425,211.6399632968854,320.70939911231596,211.86654032150625,"0.674",0.618
"034000201",213.45022476078097,197.78194108579646,201.4656681678221,207.53175462514773,"0.908",0.314
"035000093",227.84070901244968,218.8482880574606,212.51044391959542,211.53767259679802,"0.993",0.486
"083000217",283.66179752577835,282.288692726296,268.9787706951933,280.49540283913603,"0.357",0.179
"033000434",203.51874713672115,193.55301099543172,198.39648067131967,212.13295050983433,"0.229",0.352
"193000004",485.45341957216596,844.7119830371422,486.18263602629366,844.9844237194769,"0.527",0.774
"054000036",318.51396855532147,203.06734552969007,324.6869734138323,204.04796548486487,"0.895",0.207
"153000008",522.0252145962336,594.4509094379077,522.5794826974051,597.6713951802718,"0.550",0.506
"123000010",392.4474059224044,505.44184719950545,390.85572550835474,507.31733102414825,"0.462",0.24
