"id","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"034002449",243.7997654756425,238.6516306115802,226.21500112145347,229.14900463648794,"0.870",0.371
"111000013",412.77513149484577,382.72584608170604,409.7701819257302,394.01870446051083,"0.014",0.438
"203000030",167.26935036767009,647.4964194621587,165.2515500167769,649.1051341165397,"0.260",0.311
"031000880",233.29451149319675,174.30034793692548,200.84000756536304,229.44688276677834,"0.077",0.008
"081000152",257.01950526475423,292.7974440302914,260.8568083680704,281.9076195523652,"0.077",0.864
"033005537",163.72332195882643,229.85191836505334,192.3383697354037,196.17354804693875,"0.289",0.214
"034002740",184.1482690962483,171.20602558004057,215.1964585823501,216.1072234149791,"0.563",0.411
"073000131",131.11973826990922,307.13904933504034,135.50738255864874,312.15283649568744,"0.304",0.269
"054001151",310.88722982621664,214.73937229610416,310.06216364891947,210.4561948335352,"0.734",0.327
"083000540",300.673595046892,279.6860469969968,282.3003377718075,290.06006390290554,"0.157",0.822
"083000424",265.9303446169938,287.81259873886734,270.36832406122693,288.89003098939656,"0.256",0.039
"035000138",167.69177336508636,200.19397292430278,183.32597166276568,216.71657996857266,"0.921",0.57
"125000010",388.4105539773949,505.07211108478174,395.64944232245443,506.33888186823975,"0.936",0.929
"034000028",196.84736113938638,208.52306644171432,219.50724742724688,214.3484321921335,"0.636",0.176
"034003069",161.3624493722983,211.457657863936,211.58287626070637,225.39235482386263,"0.830",0.326
"053000136",316.1088409911068,216.8772301624942,327.26735231481297,211.05801607416058,"0.172",0.25
"083000104",280.3257768343438,264.9291722301389,278.0182241813407,283.46887087122786,"0.369",0.346
"033001133",229.42079439934275,256.30345661431375,211.11175343288585,216.11004739582177,"0.301",0.093
"123000226",389.24622278101344,497.8578676862421,386.97363628941633,504.12657513651556,"0.521",0.72
"033000459",234.66910059622072,182.92720791693085,219.0088490350389,189.74320344473804,"0.510",0.335
"035001064",251.26328710587265,198.9871837693024,201.84218056974794,216.318794179194,"0.998",0.524
"113000449",421.999847980547,380.84667418198904,405.00572563005136,391.57849460690494,"0.171",0.561
"035000983",207.5699238097795,232.47855490313094,192.0717441074098,214.882767954441,"0.948",0.405
"033006009",245.4005805652725,209.2286428300347,219.2911023186128,206.9294011460864,"0.491",0.965
"035000569",169.77094564737473,241.62229367379007,184.12349860357682,227.16124218189404,"0.936",0.706
"033000164",203.65977618877457,190.83226393914353,201.11533172326608,194.9082853755163,"0.314",0.646
